Genes,C4_a,C4_b,C4_c,C4_d
GENE417,156.93926052939,724.998574567962,301.058664956514,115.469662154538
GENE418,1108.53403870209,498.480874754463,866.59064035976,833.560290920987
GENE419,911.898846799753,536.824247260382,581.091829430153,929.097725582266
GENE420,753.217348429516,900.916851706205,591.561658913318,362.982302596607
GENE421,463.684205584475,934.279163626604,337.967765681746,861.225788857921
GENE422,721.766547546667,91.7679003178819,511.25321301293,835.845000169355
GENE423,782.030293211414,-44.857083663998,738.777459870274,501.144846592918
GENE424,574.033489164119,854.774713096289,1130.1371540164,196.023910514874
GENE425,743.830649523638,293.072957099311,331.787065251158,461.486134559425
GENE426,177.074945711149,602.748885147908,519.283035214764,515.555906018015
GENE427,953.633305513659,828.511000638774,400.255224097848,-24.3786660598538
GENE428,920.166541824207,680.144491506943,914.7796577695,447.97263785018
GENE429,436.354316324087,700.595321395893,635.495660127694,904.059910086277
GENE430,494.747257521393,829.900596721752,620.293851705211,490.743809278337
GENE431,668.721821310081,1079.06268020318,645.931033023591,240.44710788742
GENE432,124.074899396121,967.952381082504,241.884745972389,1149.36712972727
GENE433,1013.76243772703,884.507771050838,621.297761822847,1001.9234279981
GENE434,773.246274928072,406.041480216007,672.640230443919,773.345239927214
GENE435,639.485754846227,528.477812892991,627.654578152684,1202.3094994051
GENE436,507.719806114631,817.232859969041,807.528456123149,531.012670138816
GENE437,688.482349365385,733.318179346354,758.520780198911,899.936257766205
GENE438,571.554804391229,280.832272807638,226.356749325396,503.940640920192
GENE439,687.957426813947,401.224163239601,-72.5253459148933,673.23420485374
GENE440,730.615136250014,425.644495694387,182.540407561249,770.282880872753
GENE441,397.047834660338,835.985036960768,667.048037428095,979.158270903231
GENE442,499.695354876475,336.365103128182,741.750069971238,112.04990521015
GENE443,535.726963631756,731.584161758268,367.895839600766,320.565232874787
GENE444,682.588634561849,849.465859533058,480.588342583057,262.223604516597
GENE445,368.329506007634,703.059237445095,379.407079133119,1069.9649512063
GENE446,834.730839513615,-161.385104956816,460.884240519989,554.965392365362
GENE447,576.737114674461,240.815518998151,401.798397640199,960.197387514599
GENE448,473.727205811656,685.066272534875,825.745684222663,688.014044991845
GENE449,691.460856509367,885.939110084026,1188.83725890729,695.781311728827
GENE450,879.839355975229,670.722381781031,807.206569278119,525.709657725713
GENE451,645.578021076021,801.395671295259,305.517751844029,941.86234953366
GENE452,531.042453282707,591.863719323736,131.727965003528,1182.39260638562
GENE453,847.09569414126,276.21614928076,951.238767601166,639.982473499556
GENE454,677.356141018711,713.068923083667,411.760862234778,795.5375101864
GENE455,331.31437503125,568.23274518903,871.753269243164,169.907443862686
GENE456,279.131995534966,613.240402542197,386.373955869668,1207.48759671473
GENE457,-57.0805849925322,666.084893592587,113.606442431343,107.086231839078
GENE458,752.636122334535,706.33915898229,809.352958090553,817.5683008377
GENE459,248.414943484811,580.820946884395,521.863460368016,334.750449608294
GENE460,610.741782647795,23.8781984149182,522.429564569051,547.30948466749
GENE461,897.217550146079,688.309589130031,824.082643224623,593.707334837977
GENE462,78.9023012436924,238.163916137278,453.595839730139,1080.23862796944
GENE463,624.133728995115,532.396263653877,974.207438283438,742.792571412963
GENE464,238.225965385092,558.023445125778,773.279734714841,625.973278205698
GENE465,317.118476470543,416.622329951146,386.207323176837,712.315438686929
GENE466,408.54906753664,416.268359848076,718.809581235206,414.887193614906
GENE467,808.867479266801,372.811750330661,981.066363333775,184.78667345442
GENE468,608.822066870332,426.898506944143,466.517087586339,206.785995767856
GENE469,737.521376940844,943.962841335323,916.087394449143,630.556950889753
GENE470,120.312909167795,276.268667678733,1159.05283864219,616.855426323287
GENE471,286.298601427639,427.033213630426,867.812636202008,75.4994740672799
GENE472,160.507135745199,753.49617819756,492.931067243924,527.641870841182
GENE473,816.454972214691,657.784333317826,218.283688797437,580.163644504191
GENE474,454.839255614851,515.96185577858,604.496139318849,418.266235918333
GENE475,811.897312881285,269.600506359545,665.649309114308,129.428837361939
GENE476,806.516749018688,401.318218342255,44.1450540033416,763.876461051969
GENE477,277.00026618924,498.313391643099,450.862282548197,784.446514416972
GENE478,1011.27449799467,530.868129020796,72.1963181308325,769.423899713201
GENE479,773.978210120601,1038.93128949471,729.866332023183,284.260789222862
GENE480,525.062608390938,426.698222367427,1066.82999722698,762.553447600451
GENE481,300.222374868326,812.723549764257,677.159723578676,-86.8266225125251
GENE482,17.3637769797749,251.45845087795,688.227325801143,211.518374613701
GENE483,516.617487486344,193.461072520114,383.104881904481,1142.75701697747
GENE484,595.464230301637,292.102938091521,941.581684010116,822.580557697886
GENE485,703.87258265449,384.634595440917,650.837104115365,694.301881845517
GENE486,23.5814652239966,316.40873383593,358.853711954031,481.52846346135
GENE487,234.535515021315,881.358914713616,657.370073496457,598.518634748962
GENE488,737.988480852794,895.001770125954,692.638790177417,783.463415975824
GENE489,468.068127907409,1018.40167504273,892.188108296451,694.351473165596
GENE490,762.032933416731,791.376736578354,790.377673972674,471.967329506715
GENE491,222.670551088052,399.246282526723,485.438881271148,493.225947526322
GENE492,959.081950495215,566.900353344038,699.522005992211,852.146676208492
GENE493,168.043607881639,541.68479973719,318.101807915851,773.511481769662
GENE494,471.167494615611,239.336371881412,408.48602518902,203.140203632898
GENE495,729.559229985821,264.062083342765,65.8738902518974,351.892898349787
GENE496,599.413916633178,1084.93616368529,594.861923707332,429.449467049809
GENE497,189.297864702144,708.799589433503,511.535311086544,843.659285638679
GENE498,665.569223546855,604.384876157682,811.848671085359,937.605621180513
GENE499,509.795484123096,552.16143060833,364.45140124386,386.510955695822
GENE500,650.867476362009,861.344303717744,499.846352463799,413.224464582714
GENE501,-50.8939171901202,687.280337191051,475.14213338218,109.522533089929
GENE502,447.3692753626,-86.4871070826468,242.511733407421,871.985660267989
GENE503,734.146804709636,293.112040206231,897.447839927027,186.642818546591
GENE504,789.876597409793,682.24027367893,335.985416799628,967.023198946035
GENE505,770.817556679984,576.473195749714,333.679255400631,1032.57335173592
GENE506,72.124779631083,54.9138835892559,602.636681742815,516.515596246654
GENE507,715.668802398759,787.750827074967,794.092668982266,616.241358787953
GENE508,431.473135779524,440.498310488789,274.405272128238,444.940022989835
GENE509,562.279890037534,390.1002419776,585.013638051134,751.806533941295
GENE510,315.946795227283,235.10863755378,808.683519434837,745.967020517106
GENE511,721.394305782117,718.487148191047,735.922593173845,560.699819583525
GENE512,746.818449149256,768.138493901099,698.329896811774,916.278391635146
GENE513,368.237143860922,651.170809190425,442.204770995568,122.871815700691
GENE514,801.511831636824,-151.775349157598,65.0078837474308,557.232413879091
GENE515,229.527008687241,383.64014399619,464.160446218458,547.770750761716
GENE516,562.290862286513,848.194840402426,525.955640274211,681.570153806367
GENE517,374.092236554982,463.369947696359,10.8869488275727,515.765672025344
GENE518,584.803670829871,108.471309581854,1345.13536029273,558.49750770506
GENE519,700.873918059351,390.346116226024,542.339862658246,877.721029154714
GENE520,339.99977318059,554.414018936402,353.039551940068,152.670555067131
GENE521,772.743072528072,884.632043793832,717.916286820484,585.113700735247
GENE522,280.550601436875,797.100632286882,388.998010067602,336.368518695465
GENE523,986.678866348369,316.026748621268,290.090033287763,689.483688404688
GENE524,834.707519015436,569.217520903711,911.347626580959,830.415644758217
GENE525,-125.14515924213,203.797097282342,-113.092649793741,846.014985549174
GENE526,525.120874379728,596.350912221758,662.385182602563,928.69759598982
GENE527,960.742366228759,261.182003368435,367.201686022734,475.982987550357
GENE528,767.192710494833,429.679904375994,715.610905012837,346.555275206641
GENE529,308.997150065766,736.938270008078,491.533291730855,862.05523668156
GENE530,483.175364047146,221.136220818723,383.853021042653,980.593307410094
GENE531,862.057093574882,894.165067348798,827.00400853463,287.905742282259
GENE532,359.343169869449,499.723070581996,519.249599869761,823.379562571689
GENE533,487.848342658646,660.3324286001,431.95150467177,1087.79608350512
GENE534,536.056990750633,791.536886218135,465.159674713784,409.446103561409
GENE535,269.081142117602,912.152938748559,500.194961415672,585.680341954461
GENE536,919.336259133177,575.606009984251,914.767785509626,643.562177172803
GENE537,415.289097718557,808.503124619775,562.804701045128,612.655023236873
GENE538,475.334864237369,907.125309382916,590.119102382193,647.383087685849
GENE539,633.199662581032,590.170741584359,314.620376758164,465.206202279075
GENE540,825.111626293809,920.365293711189,779.987169976848,798.690419624609
GENE541,794.765407817013,403.360814077414,516.469051299782,497.433031265676
GENE542,759.163792528011,730.551117318892,936.651996902445,728.993926148576
GENE543,707.703701655696,414.685998479177,826.60136285219,734.926133635414
GENE544,865.860843978524,447.454993669518,342.154134028227,434.242633992663
GENE545,590.514778479283,933.649691715501,-138.42717440577,388.451115890145
GENE546,667.137291266222,537.553931518522,854.012070266082,906.467137271931
GENE547,556.350724513306,1045.34873803363,-213.544404447876,992.362956480158
GENE548,660.013853871702,437.935550792086,270.818919807874,507.498991830947
GENE549,443.069288907442,680.821781089155,662.825315854859,672.874024334791
GENE550,-4.84240832742535,624.305722427384,684.182838043312,489.76262539337
GENE551,231.588154618852,396.210790105091,421.715145653967,674.494041247248
GENE552,1047.96605748148,284.429453840741,108.922647235329,870.794645344251
GENE553,804.294728560963,918.682639996824,712.821904110068,658.535228221776
GENE554,374.522224289349,382.895769765567,825.189033640734,275.734129018367
GENE555,688.542969852002,318.965390486608,1201.6325455649,261.516905667089
GENE556,199.18844428676,-133.984930562169,600.350657309212,463.422986424412
GENE557,211.931161346654,352.925974558985,882.154142005877,230.955385994639
GENE558,317.907770794372,569.035300690765,242.440798869504,354.14416905168
GENE559,625.782492298888,866.376918535074,579.329112052073,1137.18215252194
GENE560,445.379506178815,295.147431183481,389.008220414944,70.8553976049218
GENE561,748.806301970025,270.28589887675,624.144887330077,756.825920577127
GENE562,444.443353534299,570.210463544469,388.264281846796,681.43853153213
GENE563,-106.857034492394,1079.74866734447,459.273638989273,528.521829164136
GENE564,398.210063997538,208.813212179481,519.035552003181,580.383940269459
GENE565,528.717870480393,74.0927559603944,702.701458548066,279.426971080949
GENE566,829.731146024675,758.110828168571,356.131854333872,722.474897581131
GENE567,373.29251277195,563.414570971326,873.282891208461,405.311151004127
GENE568,678.529557807387,326.851272291114,488.794193590676,990.175910964856
GENE569,1156.17538903875,-54.1137947265865,930.279864630223,703.604061810901
GENE570,793.915845947533,582.409298661859,843.109778462409,486.17049619877
GENE571,129.824891950023,343.35787790844,723.612304196284,1278.56127067212
GENE572,468.289909360384,271.361691090146,923.715301303734,620.81980152215
GENE573,482.417153659532,737.020089673423,417.775279940012,530.107302774859
GENE574,230.464117641747,382.305150206206,514.503176993867,312.426490330369
GENE575,826.901731673334,1029.77889745227,345.232264311637,691.119685139156
GENE576,406.826713531806,565.399249976251,266.046826284206,603.418700158893
GENE577,532.925552569625,481.215803752624,-47.4029990204782,688.036002977013
GENE578,570.215551528021,605.493930181595,567.175023776766,81.696348897737
GENE579,75.1258233938196,33.9084543984512,359.185254321736,544.533237708181
GENE580,867.014101671801,728.897781491809,588.204372737871,397.781906202152
GENE581,190.210384096051,700.680130541649,585.624267523733,444.314570219525
GENE582,520.371317738607,672.884118598928,1086.06193071903,46.5156819278272
GENE583,580.994426141076,664.624427081709,677.487374820579,603.965362245805
GENE584,723.438376963441,490.956878065345,957.461372181841,726.798978933311
GENE585,438.734767771115,699.45285995544,-281.51974515008,753.019103394298
GENE586,726.99742720278,369.538744802682,665.366454257622,321.781590390558
GENE587,733.303408752334,664.413887590432,330.238833693937,436.977398230659
GENE588,875.87385074086,783.312315901834,614.348196521354,-292.257136816644
GENE589,754.949550467725,1001.87884917089,720.072984887918,815.810579219237
GENE590,807.734741679642,519.053990485173,516.535398082081,1209.14581864668
GENE591,630.799201034288,752.978995335414,216.216811908514,518.337361810742
GENE592,408.872698674105,808.178599064973,531.142673478737,592.335405730518
GENE593,245.761804078967,542.382582528118,570.390791301319,681.250309484083
GENE594,367.893696664141,665.993716698582,452.028990914918,484.861549995823
GENE595,335.213023792952,692.663911511989,409.756625785079,466.427325528882
GENE596,231.071469313418,604.870146551262,394.860458016851,-25.0880932856737
GENE597,669.588484103291,402.904415255741,478.76951822033,575.059036926524
GENE598,389.352995330098,50.5446593975351,646.151530527042,859.351315268628
GENE599,523.454583677197,1156.90432759007,505.794962444159,714.631141001533
GENE600,840.54959629803,476.837448588942,1061.7317687619,512.119224885896
GENE601,593.180529163762,150.588746297052,886.0544047425,364.31466834801
GENE602,134.766070812856,468.450339116042,245.643017656254,205.971630822664
GENE603,242.486892045592,534.660907804367,1038.50445460126,295.013103736343
GENE604,795.790496463651,394.108288669043,245.982104527708,646.920797325571
GENE605,627.737672361438,1245.20866423388,516.816027406831,471.141625534744
GENE606,1001.33143739998,582.005993169709,937.0120434478,465.958790273782
GENE607,795.552681612752,1232.21490267589,386.901225972857,448.862408082552
GENE608,-224.802963275667,1000.63705912442,348.442813442272,570.353175743432
GENE609,608.610953080611,405.854395035301,942.315852563766,147.275854791023
GENE610,246.565764578181,246.808809577965,706.521764356079,326.215121642936
GENE611,593.082639355429,290.202845593379,838.362728403023,292.617177186552
GENE612,239.378588441582,232.345947292266,190.318382017109,751.008743438471
GENE613,284.965357821174,719.199788406388,387.540940724337,301.220396678274
GENE614,521.606952201953,955.861403484684,136.803169540105,671.781084161766
GENE615,634.298847096002,478.673619384087,1130.08831708138,294.557374825131
GENE616,975.03641228683,495.059631249173,756.947226385836,991.237023030189
GENE617,378.529789264204,986.563968461551,334.010765933038,757.644764004042
GENE618,634.70573610403,383.012632175412,522.531506692372,727.695675967942
GENE619,912.141088979141,412.716419298823,513.669360504745,1019.10699211934
GENE620,369.255930908747,876.814556990236,529.563531271328,707.477876011841
GENE621,732.010423624964,541.768654398443,773.91397157413,735.419591676682
GENE622,326.181796906941,450.662227369724,582.120838315792,431.218777022258
GENE623,518.321287001432,628.364369062181,385.157505155844,-41.7768777154585
GENE624,320.646344924587,205.181277651131,472.030110102998,586.720765189638
GENE625,625.184913534427,638.856547367304,574.629969976306,219.183321744005
GENE626,497.664539491735,405.814045949108,1126.67376495011,68.4379286408478
GENE627,1295.82896326729,288.419606858069,756.572026685095,216.829585102035
GENE628,684.978507454212,689.576187033207,664.955615369894,467.615167984415
GENE629,724.412353622254,589.638873881622,741.994615791649,799.159272318485
GENE630,685.863525034066,257.319820912277,660.127626320771,590.640145744335
GENE631,121.869245579908,1148.65917756658,475.374704987272,394.352964419986
GENE632,574.971960530068,810.141061806979,233.145120608481,326.884427159895
GENE633,319.423153826865,701.059491459105,757.379744364286,318.006303350919
GENE634,1258.45049364586,198.585797476526,831.627498349667,282.53499616371
GENE635,754.533225499662,569.154119248928,129.674784753975,643.379765404924
GENE636,471.949393779112,493.392486526884,725.312408113769,926.753300166162
GENE637,1207.23557127096,422.260959619659,976.35665165338,744.135641767237
GENE638,744.730827682783,385.404161354418,781.474973766017,506.47366228131
GENE639,863.563971647555,497.906793567221,143.851231947881,292.900151911735
GENE640,854.143028236127,562.607958160676,319.935842980045,981.510215767542
GENE641,202.980040576078,-103.202728089137,598.205063894407,677.149885456061
GENE642,632.945488192521,1096.67550930496,371.304252364858,742.604895901489
GENE643,281.287201355815,552.232092518578,816.692351692071,52.5472808548247
GENE644,276.559524273494,668.224147673609,757.039398484269,388.074856115023
GENE645,777.670833778705,585.269636546882,397.681871812454,765.630317159961
GENE646,607.096318580039,601.263624922083,-177.786386365697,694.75660374296
GENE647,227.087948387195,228.374764960513,861.209956263202,901.520429933333
GENE648,-11.5258991806643,697.374996608621,-17.6094410087572,1098.4923204378
GENE649,694.890051769532,1049.72517453625,625.22769775394,-17.7291857279076
GENE650,367.03101021773,500.41127131883,790.49390434872,828.78287992771
GENE651,581.550521538557,842.174084493097,811.43689378515,799.483379280348
GENE652,1117.17598442775,568.012562184969,1160.93071572575,823.356365676468
GENE653,798.782591530575,464.110366803094,1270.89279402699,432.783655184703
GENE654,637.536423818421,443.075106707584,591.012888512968,645.885400209079
GENE655,483.462384532286,295.843865216077,588.70941051867,448.549962995133
GENE656,548.30039202353,1198.3407616434,428.541720253227,576.843026304633
GENE657,371.99557739137,789.787134139441,451.660415915442,556.513747768493
GENE658,251.037711705854,588.355461605616,677.486854610507,835.133198293347
GENE659,697.773017519034,525.437190846837,159.123652746857,527.585170602231
GENE660,249.099316619485,569.545936042386,681.616156662594,155.397377869975
GENE661,384.387184914905,729.505388947508,761.428107969385,419.328186935635
GENE662,752.268303258766,188.890971602188,843.617072597719,519.852450044024
GENE663,654.041079267918,678.538656562407,316.100758932894,587.440509672008
GENE664,675.840153959785,158.080247424972,565.312105513595,1168.57294938907
GENE665,666.444542903058,752.147422041311,397.486264432509,386.825091890552
GENE666,884.160689891751,537.367950102872,1236.23763765148,512.82565476528
GENE667,209.424017283851,614.65933190662,308.986759907788,624.572297508805
GENE668,513.683500645195,123.334064240086,575.3027464178,611.414223310197
GENE669,615.580542097058,637.000055795748,57.6614178138675,457.26312038993
GENE670,192.639836497043,-146.034871473905,488.188080885924,856.363689083211
GENE671,684.804222049978,719.033873415279,935.735863976857,967.92557855458
GENE672,390.225724589764,722.598492239618,935.255719280866,508.967951088735
GENE673,743.955073474665,750.990708163371,314.370615621564,306.899196394968
GENE674,510.550166045108,525.481048502832,526.612353807675,700.328565056939
GENE675,987.838019437499,938.618282002646,585.171513851027,182.958614913357
GENE676,363.683774839224,370.744617847535,304.726937880311,361.095642075547
GENE677,822.875320745215,519.835453925118,504.983339641923,715.320384006427
GENE678,1393.34930800907,223.445434299311,933.51044066204,1027.43450724179
GENE679,-59.8389480939047,977.783553432725,1015.70488377988,606.165679295385
GENE680,392.955424251078,627.501920257073,848.084480810564,408.834403490687
GENE681,148.286807719676,318.568640717038,1161.93940543463,558.508043392722
GENE682,1265.39117907681,492.442184911328,1115.69992957867,407.713242324667
GENE683,834.289468132142,164.664439087103,1099.02151010946,176.023656089158
GENE684,906.965305609594,589.021844272127,426.250237220309,747.074442719537
GENE685,736.852849373385,742.574898183547,457.011439384423,205.127783384262
GENE686,317.661837052671,389.878595449694,495.871846322515,306.798244166576
GENE687,-372.636296998968,476.88487557709,569.566090214568,375.868320979261
GENE688,493.022697359765,561.600857105886,210.053896712975,-81.2182206087656
GENE689,1160.07790786525,547.180284129991,616.509432170382,140.533712706643
GENE690,331.951084579705,558.500644043034,133.849074478513,747.843142707815
GENE691,394.838589502634,501.897965089368,792.99338381563,448.395689393129
GENE692,133.837344361952,774.902442795309,211.839816158059,441.80332378771
GENE693,515.3664896812,270.011374524915,431.469478594642,890.876394526127
GENE694,342.061063960101,656.815552253271,752.068448728654,720.479151964286
GENE695,758.668846534266,1105.8071587138,409.043662063131,506.33138319647
GENE696,739.137655551284,71.8026820468973,472.354533574895,437.962742514118
GENE697,1015.17678840076,426.101733869147,677.539072472048,898.935813284584
GENE698,894.743136367153,957.341022347825,879.180779081333,674.681372454431
GENE699,600.879440317659,181.395101630527,610.038837225615,546.102092035474
GENE700,126.953377736564,-86.0117311009487,752.202732741359,658.358940183695
GENE701,700.166415449182,1038.05534904016,374.329752214866,399.386484676564
GENE702,1155.93140960465,915.568040247456,508.779380142115,614.85776718763
GENE703,352.380021855947,134.803143304699,251.482954592776,-11.7733505231786
GENE704,693.225501777585,566.506661887841,1021.49781874999,1063.41222200214
GENE705,385.984681066125,265.27265951746,414.533655391703,451.69993219433
GENE706,542.239524424262,906.51904521458,393.491422735537,745.547602907509
GENE707,193.810569297417,827.81358081407,705.911350909258,1038.76049701142
GENE708,325.953274451596,615.168065928147,654.328936868034,970.647595000597
GENE709,331.900970909969,424.590076268472,426.027378054739,986.473268234945
GENE710,-45.0694175394214,948.39160268004,814.466793944194,803.756561452888
GENE711,35.751919362859,269.724709566161,585.337534750666,1004.1334571311
GENE712,236.400518898972,746.177792250134,758.115189763531,334.056380565441
GENE713,740.351357743124,6.95207679808698,626.349058300131,915.020966036161
GENE714,595.048112331578,783.340591343697,605.776865317339,433.525414885299
GENE715,584.677101464395,1196.24115023837,141.457852445737,716.262266975771
GENE716,280.136836360364,671.790334150947,622.052002827932,383.98829718654
GENE717,446.096287587503,147.69141139723,692.38190557909,545.546752269675
GENE718,322.742556327742,316.151123245037,232.458084483432,814.029071432506
GENE719,173.868935956226,348.280846766832,604.973678111565,699.641669073959
GENE720,472.210352985171,516.131549557492,764.199183005621,795.049669042441
GENE721,1036.49621742933,761.305541513672,766.973440334534,595.334928893452
GENE722,351.766138478785,233.177657462195,365.876927099081,421.008590282778
GENE723,187.734943210157,47.8346781370851,295.065495698182,484.449264424889
GENE724,657.832903492908,674.400975359752,886.688358295293,821.499796120732
GENE725,788.017801320162,378.599597377556,594.683464766443,304.565658244819
GENE726,631.1601458646,314.403897191014,611.209326122772,-294.935656135988
GENE727,1083.31693866928,929.375049816067,767.937083108297,218.972033212743
GENE728,-90.0547527604449,836.517318529584,1004.23858069066,498.452659129564
GENE729,913.969058745145,1106.50103707922,1177.10293791377,227.759950085996
GENE730,868.071614317501,851.522059426754,265.051636011156,430.755648954208
GENE731,578.728317147243,762.899681389454,926.627857843277,340.187015046671
GENE732,963.825243215324,831.955611264684,487.900377696582,448.212676223597
GENE733,264.959825542657,325.966234976626,831.390433894691,400.55962124576
GENE734,332.725421701272,434.92016527653,709.125507218974,835.26291256338
GENE735,460.855086941554,281.725625303031,476.729255822657,617.796460331117
GENE736,834.812488480802,42.1974344175192,373.144224539731,-36.2854517078747
GENE737,639.472400982051,415.46541804505,368.108358245485,664.008770956146
GENE738,345.406545791255,752.232104557152,230.759295884702,293.822280569568
GENE739,99.3427271599398,351.743998322394,667.40068851948,425.635444497913
GENE740,324.289190956632,518.817099473807,706.627297772085,526.684898830982
GENE741,928.045154407036,312.673877266917,430.11517256753,808.561338380468
GENE742,1024.65472444634,-91.6212043040368,1258.9987229083,784.770909021565
GENE743,418.207709199271,636.265284307416,275.60041767555,594.582486117964
GENE744,243.661055612448,421.153633213875,217.16328813683,90.6466356531849
GENE745,363.369500249199,539.713592590981,835.314479015088,658.446008118773
GENE746,312.435115920638,778.709564958736,676.77596536691,786.460204230953
GENE747,776.310006716988,359.043772560399,454.94091596303,1173.09415410409
GENE748,-80.5909918373929,767.110449997616,529.241062294788,663.77921903737
GENE749,572.984115237602,804.403354763753,448.575781255042,675.242179989941
GENE750,-106.482584030106,-118.084054888105,222.23768650731,515.754987085065
GENE751,360.084963669921,615.771703991217,736.413276436114,49.2055378097727
GENE752,655.558215774968,676.232063803485,295.313794469414,666.788192473678
GENE753,635.324346097043,888.573819758686,791.468527981307,671.934864058769
GENE754,458.088537224037,844.046549819019,806.789957287383,726.833788757579
GENE755,673.414759505084,812.837268005187,400.933744654168,757.119937764602
GENE756,549.845160940892,312.302207789877,249.606613495647,389.634944828031
GENE757,578.57101321011,829.720437810715,299.664564381263,738.374514627456
GENE758,729.305006680473,381.529462358052,460.718880742089,847.733551683743
GENE759,1198.98362775272,57.3171539007083,914.205194457907,550.649118559707
GENE760,1333.2287090579,622.845675772084,800.649572218572,463.80287926935
GENE761,1063.65149597779,394.864887249346,214.919969856662,496.9202088691
GENE762,591.659744359925,482.586593918956,-100.008555678596,299.67497787825
GENE763,561.541261018309,489.108768849849,338.297512542389,834.723822041594
GENE764,724.628439573698,203.556813665332,683.674034237633,653.632049831977
GENE765,411.691245309807,128.514380256759,61.9813582148127,401.455270038317
GENE766,858.200569181541,616.619496266203,583.458690587083,509.561439402868
GENE767,298.548091762136,-5.79865067476953,577.048661263631,694.861334655622
GENE768,1072.19237181531,518.609346216953,452.491730066897,723.976821319743
GENE769,734.747186892877,1143.1977684284,96.3872627863594,160.959503464952
GENE770,174.920032534532,478.838947813005,299.841189487942,771.986831624661
GENE771,471.927495283458,521.953528194771,376.676510974346,909.962216248059
GENE772,547.416239257958,602.72524310367,365.512252945056,357.184462319298
GENE773,514.902067205254,650.28536640433,662.873335294877,287.837368896055
GENE774,831.358392905258,929.930156372898,468.815957119781,407.43878741994
GENE775,544.772908622542,269.012937272329,348.502178974837,511.577893546349
GENE776,84.0619425373419,647.456530744338,565.616229871277,221.989321296562
GENE777,554.802302958045,173.841896493841,733.49562306488,637.785387976208
GENE778,390.680129198695,443.958881230098,688.567106494787,626.23654651623
GENE779,470.763016740848,990.126100707003,329.355831731932,553.556501311159
GENE780,200.744571412772,382.867246042534,280.030895669398,785.758023053942
GENE781,888.464455493361,331.327166696339,786.75062678605,194.350837668518
GENE782,401.159482787522,1221.01348936767,431.237784802533,636.850682149179
GENE783,225.044723026175,71.0519094695912,200.875425302914,688.441939264795
GENE784,940.596432263767,1080.71734858518,583.424725405526,745.929032952619
GENE785,702.137648703732,1344.71071238926,171.882853379122,838.428232888572
GENE786,562.712203932847,296.858850937509,1264.40860569376,551.396412121059
GENE787,831.552885395709,833.946211956283,654.628413729747,419.784171407455
GENE788,268.328769185338,445.891990589199,252.865416046203,906.590571058684
GENE789,459.415071246499,482.610305956296,122.451344778813,750.56014948164
GENE790,164.373379057943,284.519313719773,612.932729556725,885.51876697492
GENE791,647.213411578787,510.201572026905,687.260746172188,374.058912944673
GENE792,824.786623029271,983.350604220672,817.919876220612,669.437434145485
GENE793,-95.4799186657302,175.559134637696,465.6810499398,511.141505091076
GENE794,1058.52662528627,944.567444456556,324.345239684746,388.328418021715
GENE795,473.793065039968,835.19147447126,703.608951371375,482.954105385655
GENE796,787.650817202682,331.385619827116,682.807225111155,435.761899847978
GENE797,106.247840418998,671.152638200753,550.664083340998,520.996125739527
GENE798,559.521816033307,129.788845383623,58.2674378691984,300.89516086079
GENE799,363.985191466789,486.760364400724,716.55553618203,1324.14633619895
GENE800,590.210884182632,563.097410955851,371.293647466186,597.338122839802
GENE801,188.4104196284,413.427080329333,697.014567975851,479.485239375784
GENE802,653.593710986538,1058.88269076072,617.275315743204,711.927232584208
GENE803,589.056450811852,283.281864135772,227.613889555694,290.1772430674
GENE804,941.241038964622,548.23894034229,267.471959969979,856.377398591133
GENE805,923.96081372847,1224.96291117982,395.313813869202,330.04259465558
GENE806,450.962695343991,472.185339703535,794.187623554626,992.860921062942
GENE807,802.356204570755,515.119006990699,265.028698932679,325.732010173167
GENE808,713.071294094657,650.725195099547,427.447268349261,355.306250633661
GENE809,893.05943466922,380.012505548385,811.853299679942,593.283209520543
GENE810,879.924256191579,687.090916891876,158.165211351024,371.896877140282
GENE811,950.651513424589,708.680197615062,198.535555978048,580.940583851486
GENE812,656.389790229212,677.364842841912,562.553413494252,525.410176203537
GENE813,833.155929814893,325.865461296031,779.605606688815,374.469205771116
GENE814,544.276876845105,836.318820175268,363.332402949709,286.627277171882
GENE815,667.621685755421,1328.2573911956,731.532737035782,357.576481541151
GENE816,490.777429660749,880.412480511207,601.58166677014,555.660691643488
GENE817,1025.01290061931,157.296199664797,-31.8168963175217,382.03116863343
GENE818,100.001027642819,495.904166547068,13.804744800615,345.634501731737
GENE819,699.284527256231,343.930093011029,791.586972137287,693.063592824689
GENE820,552.560275778417,270.502553163311,495.9421241199,470.887395260269
GENE821,506.273206351161,380.796632448377,559.449307040707,440.023420299125
GENE822,949.777163287932,405.271476804042,1022.42047141882,635.334263066682
GENE823,304.302788266165,696.511902824528,397.837597620612,231.633895750999
GENE824,927.423317824546,1089.2715769091,285.306132156763,424.328502943427
GENE825,766.688661192867,446.777832223406,445.08497858327,322.235980210503
GENE826,304.057057177019,481.797054016129,438.374571732864,699.241606858164
GENE827,5.93792136383456,867.666941806528,776.82791136808,560.173689427291
GENE828,602.427639045294,147.551916827294,360.257276252732,401.834417371289
GENE829,832.41632728947,734.452406751737,658.213825312618,947.261582468338
GENE830,1171.56518508702,450.97906908118,1059.60475915497,258.774653903213
GENE831,864.362433885483,275.60850545037,225.458915071219,343.594605156236
GENE832,239.772471585383,754.002420785375,105.568850743647,1000.97103281239
GENE833,-82.7179087334013,597.477476583649,-115.364442628529,995.718346820686
