Genes,C3_a,C3_b,C3_c,C3_d
GENE414,854.899045879933,885.814655938685,935.392471810009,925.528924404198
GENE415,1077.65385293264,945.830547285562,853.826100432923,780.24103733317
GENE416,851.793494450767,944.999932273194,819.656200235185,831.642177400865
GENE417,815.818789654211,893.185702166604,913.194580659018,946.056873821962
GENE418,959.719747622673,885.746261234706,865.463678900494,1155.3717546022
GENE419,1274.28024682522,830.716169363495,840.235372964431,883.332811330743
GENE420,706.055497213414,1053.61321111568,997.620802799295,928.94484074542
GENE421,918.731079759674,666.238651272301,946.410643869506,1026.24427070278
GENE422,918.426452040489,803.302066121448,571.848367687599,1092.66739294438
GENE423,971.217797105394,1000.67568935626,839.986939366078,1022.97541259301
GENE424,886.824133368385,992.195117187926,888.234911454883,972.573889760811
GENE425,653.270852197591,995.482419303634,943.118623439775,831.707271426378
GENE426,904.921594056416,1086.74009729737,781.216707025865,684.365222624058
GENE427,1054.02946094026,754.665221122746,831.336764150206,1080.85265908627
GENE428,976.951508837406,1137.13982826262,875.159347378607,769.88991400742
GENE429,873.601648954885,760.961724922753,843.030606646766,865.297006632536
GENE430,839.418290426282,827.939412796716,811.685778326079,905.149324279255
GENE431,787.072362695703,828.458143841717,1115.64204394764,971.267296706941
GENE432,935.722916219378,856.047271466635,1207.19782462371,863.797598444283
GENE433,895.287151389502,877.354551440278,781.748231353031,1111.91665269334
GENE434,907.974154240939,1085.16116004624,889.664826200497,795.06287990692
GENE435,1018.1290284902,916.685853046898,1005.13752357891,924.646677065615
GENE436,947.709216287803,926.769740576006,946.960268199691,828.933273261361
GENE437,848.841475685711,803.295537714602,1035.47235699392,846.146538513686
GENE438,855.995537210139,1015.21508637693,713.975673055908,821.464024294704
GENE439,865.908358276929,851.303847174191,657.470803432057,811.20035150454
GENE440,821.697692963219,854.412432945687,914.395475859742,817.781320454455
GENE441,891.766705761878,609.192014089704,915.974194214193,804.335635737583
GENE442,1010.85696410383,841.010272494346,893.904174937168,877.200779336116
GENE443,860.978570162319,781.613696656275,1051.95564764292,830.460518004071
GENE444,983.29586124738,784.869146275556,815.224420082565,961.523574779213
GENE445,865.421983012379,723.298718218025,1015.04230471064,794.065319521388
GENE446,950.203525750462,918.738369971461,876.420277911901,987.582943629687
GENE447,1024.1195699154,1163.62030206713,716.90113975753,955.596222960546
GENE448,945.758045047655,932.849396753936,853.128150137933,751.222376899885
GENE449,949.500768736536,1004.44886821944,845.155898688166,669.293252255075
GENE450,863.069583156636,755.081318092998,834.084607246588,742.580552712291
GENE451,910.190429708996,942.232186676924,837.70415790139,1116.30592209368
GENE452,812.685642860409,693.436016922652,770.245669933729,837.735455716985
GENE453,878.502463598617,846.53523143997,796.389721531311,1141.34659308155
GENE454,1067.25528822361,976.042071977707,830.515878325394,958.11386411869
GENE455,999.247288144049,960.696432311225,776.838110206239,881.360219199873
GENE456,944.931721336458,731.47519430597,753.256199923065,844.033407285846
GENE457,942.374103035149,719.901703109195,714.659269383072,885.825710519924
GENE458,1028.01268839764,790.739257415021,687.250350044581,836.747356863884
GENE459,978.941736225726,1053.26480949725,988.762264032171,883.515701337099
GENE460,826.951855656512,1023.12840864077,908.443119801798,1012.4142346797
GENE461,808.092455497041,924.503493958053,924.888972680144,652.493218818991
GENE462,942.859927177135,1118.68836785544,879.314521883374,974.422383459899
GENE463,885.174193188553,971.538075394812,744.208026038536,662.004287001048
GENE464,978.13019148572,931.345434746793,801.294749895924,1005.67694225144
GENE465,908.20473639211,950.147235565849,818.777391256477,1021.66162094749
GENE466,948.647762106116,807.322870496782,1080.12881972566,882.885815654161
GENE467,663.852763561106,825.500105331359,819.266517571953,948.017468639118
GENE468,941.336802811471,1006.33891306817,897.855363716653,840.923633994194
GENE469,681.9652924645,856.930814605759,838.995862067144,975.976529283524
GENE470,829.811608791735,1132.34878434953,963.886097519983,1135.95651791801
GENE471,543.940836773551,816.933357743803,1001.39864159533,1168.48834715143
GENE472,825.075589925297,1232.06204823174,836.548371898101,706.58496386272
GENE473,910.488295502378,936.76627560373,876.358698708162,526.064287476022
GENE474,1004.40219072293,893.439206814857,967.686530909114,948.373721788352
GENE475,1031.26841325275,813.56556966781,809.110716296566,841.540363550384
GENE476,950.588695717457,894.267614571018,901.557895331466,883.513784451439
GENE477,882.00406617971,863.42486061676,654.776981948475,906.906683422216
GENE478,931.74286762857,916.623435050404,889.369190106792,946.094813020742
GENE479,839.134824036607,933.109686995635,882.062242019944,749.520257445812
GENE480,804.131015305647,1006.73251871619,584.954540892881,975.958714830311
GENE481,803.895655279195,857.119784685373,931.502043348986,799.018079243212
GENE482,943.393445928715,975.256581539492,800.317768726547,1097.69724382575
GENE483,994.954880640413,890.270535061552,961.056637727178,809.495812653951
GENE484,859.664953931306,858.788422811148,984.774790689541,957.357934160467
GENE485,1087.03688132371,924.698334936966,740.545870466089,935.408275496311
GENE486,989.96551690362,779.634462851608,1020.40620381252,1055.73943011132
GENE487,577.983861370679,929.512413406543,819.829952988933,972.791713216565
GENE488,1061.732512,729.477070628669,814.373732351439,696.728000968578
GENE489,922.30581626652,829.977217057298,882.147154512664,961.821394411301
GENE490,876.972768467116,876.628180828021,834.080861991236,892.489971555251
GENE491,885.502234851954,772.699954077782,901.65344100702,1005.54042934406
GENE492,787.213756997269,654.994938656477,925.739894332487,896.538441836387
GENE493,885.640270922222,902.246056234606,1045.19854804851,785.401152435387
GENE494,959.2118937911,893.648977981142,726.044201534777,1051.88550458786
GENE495,640.942328055732,991.659282956335,1148.14063647215,679.041361314182
GENE496,947.885533382519,733.190762371296,757.382704994707,867.375020648078
GENE497,629.587121690943,1027.4908673265,985.839681603963,927.370388365089
GENE498,881.636547583412,930.741783567917,945.540160129366,816.974337283853
GENE499,1109.28459966376,839.630333049349,968.488685284857,897.300188630188
GENE500,813.677295636581,833.090500755719,860.362464663273,874.525798367126
GENE501,807.997724035906,950.560594737196,704.488109851827,783.03947201423
GENE502,962.031951144526,632.140939721598,809.677487296433,766.469603078953
GENE503,966.277589448081,877.774525940559,851.534771964396,788.435509377
GENE504,667.12789079849,913.800185711908,945.198814508226,997.546919373006
GENE505,1005.42135970904,969.641316706711,954.447695821802,994.850105337904
GENE506,1023.79206703055,890.358099857967,934.6043981972,884.730713605015
GENE507,946.098715898679,812.937486271669,884.714266593779,1046.32600022733
GENE508,937.308827508404,928.997252734231,962.695616367855,916.948309828366
GENE509,1103.85664724043,950.338838202155,972.381334363922,855.383135435337
GENE510,754.745430722894,982.041373503101,769.641736805632,814.608828672158
GENE511,807.879004206569,652.177569276096,821.552091837616,1031.18727883587
GENE512,619.459835041755,911.112141378296,1041.23228047678,963.119547212945
GENE513,863.119997410748,683.87692123235,972.633600808497,1028.04577961488
GENE514,928.817993190171,1161.71809627897,898.702115886922,678.340932541574
GENE515,1049.61128051503,727.006272418419,873.113765522623,690.397782802293
GENE516,757.672991145316,809.8984287028,906.695321609924,1086.0578152963
GENE517,874.191967668726,883.385210759767,850.880434832767,969.745443419329
GENE518,974.598059624451,958.304959870481,880.649613184147,979.132791834908
GENE519,766.195830600742,820.559458772471,881.939179757396,839.56523900569
GENE520,1098.96693984081,1011.33937606532,909.673305833738,930.689303146911
GENE521,929.095428538913,906.993191274885,1002.28031136084,869.56441213775
GENE522,855.697755374896,1042.61430655845,1139.78738527746,915.646948033778
GENE523,860.699479118794,817.160398753108,916.408944215242,707.89660194762
GENE524,872.947225109029,736.395597159684,1029.13709264169,878.708979996062
GENE525,932.975739689936,936.816578239539,753.433232486011,835.322736021593
GENE526,1042.7581451706,903.707183927449,1080.3926240018,951.608210108929
GENE527,783.149509443258,1145.43179675596,773.993173797249,838.808076456134
GENE528,1047.67426934646,995.174092475182,1036.30489709486,1130.60736112562
GENE529,928.884112277541,797.65575679917,1130.64815487887,1042.18433683022
GENE530,928.023794926734,801.147268343208,1118.48832253163,812.024385456724
GENE531,962.95173633835,896.428435731708,1198.83526337593,896.034030168516
GENE532,727.522677320853,994.716067421676,805.174413781481,941.439755133516
GENE533,994.314608177615,943.674163372864,901.144026520755,893.021218031233
GENE534,937.595062682482,869.071203054949,891.405246876587,763.554876042569
GENE535,1016.92371504619,941.388556447215,718.862994983284,620.806171015836
GENE536,870.522876239289,895.578775020689,906.0959053605,890.406405422878
GENE537,1063.8080786492,791.531189825994,976.059073688165,850.42769789748
GENE538,935.639215610723,1042.59964606217,856.335452141023,859.285510705402
GENE539,1023.82311928032,746.578887586779,988.789365774749,545.672678139038
GENE540,910.150232384065,912.25060529628,962.267236958609,628.175756461397
GENE541,991.811637102873,956.472174510261,893.670088201242,949.332976442063
GENE542,912.007403243549,842.193404718904,865.374417840182,815.295386326106
GENE543,657.093632281568,939.856584378657,929.022747216934,691.312039671076
GENE544,753.18936959135,769.42794387167,789.214519524548,868.720047173242
GENE545,906.479230288305,916.27017106027,1010.29456118203,977.726516405493
GENE546,1139.34331965654,983.581449415054,872.771075220337,1096.27217886906
GENE547,820.424674553506,943.212619062845,765.757999730048,744.36157746057
GENE548,814.364525730228,939.655002721934,711.526250247009,1042.23865056334
GENE549,831.748243814355,810.933348441677,678.756092560714,904.175237092738
GENE550,906.747201061655,871.26240177229,920.536004279794,854.703273276051
GENE551,993.351495662975,1025.51795744666,1045.98816742099,954.433267128843
GENE552,792.898578713528,723.051474683065,828.492509571759,970.182766353986
GENE553,882.948685434819,673.367836353774,704.640376453092,918.930622581257
GENE554,970.282331831446,970.110341794337,886.304646438134,916.317566000892
GENE555,908.01751765041,702.132408969297,780.661943426438,925.312274376777
GENE556,1060.78935997077,917.598268187175,984.176276929265,880.521805766963
GENE557,819.348473100899,808.409199092707,1149.06035591528,948.8028884737
GENE558,776.154368381695,1030.5037996639,705.525950864963,802.512851410341
GENE559,1031.64694069458,471.101626944137,963.711121100574,733.094598753463
GENE560,930.075237688601,1020.09089228901,775.267332163106,919.95826327144
GENE561,1014.28542365949,810.702257806616,752.056352356254,754.223365085062
GENE562,961.71243046565,773.535527866902,839.609520102475,837.526443216764
GENE563,1003.42290856447,1067.82118061373,868.005690595224,943.364590054034
GENE564,929.034045397784,984.827167736261,771.718853448307,976.938256763955
GENE565,909.171670715011,1065.43512513725,844.378107326008,865.841952194424
GENE566,1197.89741314747,823.080222169602,744.218145648783,848.578078909079
GENE567,745.997712161849,1013.19282526971,1064.94235201436,759.671260594668
GENE568,975.870862964201,922.633926761463,943.549364963713,1005.35869552334
GENE569,908.128986480511,901.791858203361,764.896316158702,965.018463272471
GENE570,1063.94473150826,1012.52832818667,821.413419462031,874.037143827186
GENE571,830.813295749664,932.818293184414,801.29589896456,703.96339667917
GENE572,883.5462664338,964.534281217478,912.427335360102,884.865923871781
GENE573,979.283970783783,908.978414849718,965.588092668192,928.03720213711
GENE574,831.09500191891,915.198262240752,984.570519445175,973.496240359665
GENE575,815.989460289436,814.860427743826,1088.99501958031,600.423218017674
GENE576,722.725755335803,933.075921761644,1086.90054707105,948.463541118426
GENE577,907.730348842402,1039.51506402492,716.980847440416,1142.96675766027
GENE578,767.534330164312,1036.68109273245,1075.3419808241,973.480876949596
GENE579,897.758493557192,834.178468973644,744.389958350406,803.407594259074
GENE580,1024.86632556856,829.222216444847,874.857171164699,838.174431121604
GENE581,849.833477962057,949.519204931348,842.899490829756,885.065149836189
GENE582,747.458723097311,858.655724761224,919.090935248223,861.452328479195
GENE583,1015.87490941554,948.382796637963,892.400950577011,790.400679928502
GENE584,734.215768867673,960.689360066448,947.087951847759,873.775718790519
GENE585,663.613041952922,778.946304857044,827.507251025052,674.656688309513
GENE586,818.472383930216,1037.09999703243,838.927338272854,978.892531076307
GENE587,938.232477321719,903.633769872202,950.599605470288,728.922837135408
GENE588,920.364959265638,924.894077168747,830.146249897529,770.314057384477
GENE589,1099.79773934271,788.842243773751,1082.06965495082,1153.08728109167
GENE590,952.544710131809,883.628626038649,935.136483082458,845.784891403763
GENE591,1048.45062123339,838.945261734578,937.017696721855,753.870422288565
GENE592,838.776533859373,1000.53752054752,994.463668069484,1072.07856909024
GENE593,991.382628243679,897.740491506995,710.044205414397,851.642264432
GENE594,763.131833376387,786.977732869412,1049.85254388531,901.215580379141
GENE595,737.254763471889,1124.79981390722,855.263313909334,767.644222632985
GENE596,706.949049247581,996.602521193523,913.882143170173,1037.02163067487
GENE597,882.028349485501,667.397090310866,698.265522378979,956.718793498601
GENE598,982.539661041916,1018.58381174749,952.575215533563,1015.42370402456
GENE599,920.186353704764,1037.16260601528,1013.52720992847,722.725817315852
GENE600,744.889572445302,986.236224741736,771.831151814057,954.644112812796
GENE601,774.605531180465,782.663260499533,1005.00714675878,898.512195621689
GENE602,633.267579664492,1067.47925987624,745.440087759906,879.715246804295
GENE603,941.571189495609,759.901592774283,999.578472914996,997.621519261687
GENE604,929.141464398981,998.554479014942,837.735642982844,847.64160692677
GENE605,808.630350472339,835.982854606714,967.214801270237,803.389483834211
GENE606,885.991479493105,968.555648495513,1005.0982220474,962.105895175865
GENE607,789.045014165891,724.09474826923,1118.05908131831,915.155779688422
GENE608,867.472735593523,926.993999369456,989.09506229603,1071.95790814403
GENE609,951.943796389855,738.474961617778,767.381291617581,922.229029597832
GENE610,1180.28899187031,1025.90010549102,954.135837664646,738.625675446009
GENE611,884.645973469577,739.135456377168,833.4279403035,806.859863025235
GENE612,902.792499995745,909.663820311185,596.230189523374,699.070872993188
GENE613,1081.59746326431,868.74901141093,708.656079260904,820.458160442247
GENE614,934.900608669589,937.065599102868,761.848572822896,763.035066207065
GENE615,878.839526089534,923.864350319179,853.011761995633,766.255900044476
GENE616,938.343555141212,761.438723810692,795.97352410675,798.762853159517
GENE617,907.33916881437,947.735964476362,918.899304560552,1086.6390552918
GENE618,921.858064951212,1197.56349616335,968.343292068205,901.570546836066
GENE619,925.719547779101,854.024050915919,778.518395039352,921.632818885953
GENE620,735.859326854747,951.602919673855,1138.61058018635,827.145793943773
GENE621,1022.59824431749,777.204568793391,988.744179142053,766.243415227665
GENE622,813.988000146319,1059.30950383411,1010.14712976753,875.072835220043
GENE623,855.636011626832,911.942607479717,885.705549115427,1244.73833605419
GENE624,884.056796657361,739.945045137857,891.368417464506,999.858947911673
GENE625,920.509780673933,1048.14262362551,933.579516041902,810.250777118644
GENE626,965.286379837163,969.121221001836,1008.81112181165,893.290826923882
GENE627,839.018643574482,864.693749349337,911.76050085855,883.142945274295
GENE628,850.474150560411,950.36962662661,713.916586819649,885.206938057332
GENE629,869.751485551689,943.74241375293,826.381507325179,946.504219352336
GENE630,787.939462896115,856.264882957865,947.061193217131,1088.16027432998
GENE631,913.267914995771,835.949334002578,939.97516925043,835.449867610919
GENE632,722.48168062695,610.609071833504,1129.73794889752,1004.50366787641
GENE633,920.777887250848,1071.30417785388,883.76294448363,778.430928155745
GENE634,951.453907691791,849.84325320762,914.495674300848,939.290895475331
GENE635,843.897112079305,957.87000956803,808.838263425441,1119.99411122901
GENE636,848.174142506951,848.941816911566,874.592412501029,787.866017886072
GENE637,941.4545526311,931.061066090612,951.512509857952,821.970879421161
GENE638,942.970618065027,923.619910655162,1025.00146286799,907.788113673637
GENE639,832.499002666374,1018.82841301266,916.147363663965,1080.14066769304
GENE640,819.085645796907,1026.93702160441,981.514730282279,1061.45176027231
GENE641,757.061843154638,824.643912499539,934.178473284744,903.753316200716
GENE642,781.084947355323,863.637767161558,847.43586938346,881.65008103438
GENE643,865.006252928148,832.460510541108,904.183864770982,951.937955424513
GENE644,811.314036673787,822.29142731865,975.556600397297,1092.29880352623
GENE645,839.598181619471,753.792917165662,817.911471223304,869.433913009909
GENE646,1003.42119670665,883.185133390116,861.481642579627,781.712640861653
GENE647,884.870655520332,957.343194595125,1076.30834802143,1211.89761020132
GENE648,799.180226014324,1076.39386932619,1051.84248152937,743.585931159749
GENE649,1001.61635170463,744.955652214549,618.521796025087,746.758734153475
GENE650,1026.79099458109,1107.26698179326,677.425883270221,853.220230543691
GENE651,1170.40633156061,919.324280467715,873.324278477922,975.071664745935
GENE652,745.097932707908,1061.70888890429,838.199513363253,771.20981397008
GENE653,724.302110257925,730.067965359465,940.729738922091,954.800914617622
GENE654,937.910479750779,745.170320930603,916.761029061057,872.300671422697
GENE655,685.366937767183,850.916225327637,1007.42086676666,896.737339253591
GENE656,1037.58561289338,1092.24301285738,814.297850497422,1006.9227728349
GENE657,884.284817690918,912.717691822502,743.907362949321,956.978419961472
GENE658,761.734391993943,871.338017177289,889.608905546809,780.719453104032
GENE659,743.544554349501,934.038018152077,895.485151514444,828.0978287931
GENE660,948.635988318141,950.395858407724,857.238300042884,946.586266957303
GENE661,946.420319526219,678.597680827694,1001.0936387635,1004.06757668929
GENE662,768.006263484539,740.774015717233,837.430361064145,663.573049685224
GENE663,748.301188650902,903.365516690279,1010.66304965756,999.193630911186
GENE664,865.396798743544,949.510719877722,913.786932549592,1018.74696820945
GENE665,915.159295738706,1014.41362897006,920.973959049459,876.895929094138
GENE666,884.745815075846,789.764443710503,835.183013660772,838.253664417842
GENE667,961.764782752854,856.249382608439,846.23567537012,920.095077236355
GENE668,1069.0855408659,1071.38191235636,894.785068395404,946.688385146629
GENE669,1063.58185871155,901.112736748916,818.98524550766,1006.46376614396
GENE670,761.296006262838,1066.35483598988,897.369522438344,685.729650161931
GENE671,960.238008053183,949.771473132137,865.517495007505,726.645918710236
GENE672,1029.18568171793,730.348093046484,786.709552502058,808.682260297766
GENE673,917.092374566898,860.470715959952,758.803439632208,804.560730467373
GENE674,845.185433763203,777.278699675781,694.390321319766,926.688832844654
GENE675,925.813597379018,840.478360451323,919.086516624481,1039.51207599693
GENE676,808.723520575153,838.51750708055,808.738869610739,1034.10917404405
GENE677,829.06620487266,874.176056493969,785.238341435736,865.175044069264
GENE678,862.726223036457,777.809494519637,751.888697703643,718.878614703895
GENE679,936.888111054275,818.515001988139,980.700035864291,1007.13938697977
GENE680,991.063527630615,1011.37642244737,911.898200591805,791.258131215531
GENE681,931.18473859695,737.498194705126,905.718016751309,997.800525550256
GENE682,753.492746953685,1005.08635199255,900.082935891012,976.955237652417
GENE683,681.376882110348,973.095952170513,818.592769040491,1077.58823589165
GENE684,1129.71591658045,1061.71386250957,1007.56577881855,879.917480727465
GENE685,988.064651161278,988.928094742962,875.369339870523,935.323877645479
GENE686,1097.92512158251,758.339855378969,785.609110416539,809.717232013079
GENE687,1048.07877361324,909.023445970427,986.548330652342,824.554667470281
GENE688,1135.90945464771,1003.90345688159,1009.04071451415,1210.49486482376
GENE689,835.96062382365,886.355581184876,844.494574224264,947.526031605949
GENE690,801.633295847129,983.425598827678,759.890206452376,918.968694836553
GENE691,1110.80908578368,1284.88987384181,850.300737341018,1028.13135038893
GENE692,812.068937191047,1031.45674237026,1043.23591604207,1009.51421342544
GENE693,904.297737419391,992.08296979607,992.864022440295,687.541705018297
GENE694,764.831092538855,1118.55447756152,989.876036680748,728.642602881274
GENE695,785.524931541488,1035.9392861824,848.763999976221,1032.40142534916
GENE696,694.207955222486,815.489254393987,865.928553730349,1000.3082851703
GENE697,898.325978382406,962.316534745627,1045.61056676858,1136.88142807306
GENE698,982.812660936734,948.652122812352,886.669990645427,821.005857034537
GENE699,993.203228394124,832.957048259097,929.421790802371,770.739233405219
GENE700,921.250653002506,776.820358387713,874.933786451713,770.519444894942
GENE701,910.762235446722,886.078608388396,982.957543775463,821.588937315874
GENE702,727.355192443216,1006.82399957265,1002.54111899103,743.88866248553
GENE703,920.415400216126,757.081140058249,790.846111159546,711.591467478935
GENE704,865.923457566613,916.95044719782,858.781862312525,988.160662848442
GENE705,1037.77609624906,865.784883005618,891.253108777709,837.947899196989
GENE706,798.808742871569,889.453970242677,907.915903935277,911.842264711783
GENE707,910.157309381417,803.785352886278,1041.95231224719,637.190451276683
GENE708,804.458537397325,871.389902330354,952.845186575761,908.284617438445
GENE709,817.183831309984,1060.10110119948,869.962035557598,960.826516669232
GENE710,760.943974265724,919.052339725451,831.712178779441,872.491166596785
GENE711,670.427990147906,806.163177587433,589.238618552421,1191.48132833222
GENE712,699.519529565881,881.386709073118,877.186708750501,1013.21247077016
GENE713,871.263423307281,860.163013550029,1011.1762140077,913.508025134974
GENE714,815.629426992527,725.134282340306,784.272729837329,804.000627961063
GENE715,861.226652645117,936.738595693529,725.115410913641,951.008491970787
GENE716,795.259786785106,778.821439088811,711.594714635011,877.654549452116
GENE717,870.62379912357,948.023845762459,1000.70767085769,980.6058830646
GENE718,1107.61153932529,865.524237777339,1063.32399060491,993.680589771916
GENE719,904.881225119378,685.263567957197,813.351634491161,950.02619550258
GENE720,973.82712136444,1088.6169233102,850.205273573278,830.223617836412
GENE721,912.389503012826,1073.84183453614,932.864147326626,990.697634440969
GENE722,866.51969279379,1002.96962737468,821.02412196993,1030.62738670786
GENE723,886.914856927664,870.252698023156,940.771664059047,685.761373987038
GENE724,766.898530537444,942.894615176396,945.172283631946,694.492137622873
GENE725,877.589425267279,912.445558542123,884.120030033007,974.943521544179
GENE726,1117.20571959798,777.121421211534,800.101053675849,846.706260887474
GENE727,905.422614898257,968.250690512254,825.454973807826,780.735041763482
GENE728,947.07804627627,803.796234957331,896.684772975413,834.768114919476
GENE729,907.958986344854,873.229415009143,895.263231451028,825.921728942195
GENE730,956.734454839575,943.344230080016,1055.98208591934,769.054500868131
GENE731,949.1832756411,970.943926612065,788.056076562097,889.514732098252
GENE732,958.193879304727,961.325216713735,780.038922511098,871.661281522572
GENE733,1042.11758788435,764.198651368991,935.224908707072,1022.07547104453
GENE734,806.980300217044,908.53952278056,797.084820021397,994.615005886303
GENE735,837.830950170081,881.661872599066,752.422767978299,1021.06891630899
GENE736,809.56371179999,876.415373933648,612.052054229476,934.057429868002
GENE737,953.605843721251,892.024729792643,1093.87211000113,866.943601181562
GENE738,576.452338032641,832.601939079635,1018.49128351122,715.387727824993
GENE739,1056.20108125959,993.971449429298,981.828734777036,819.865719996066
GENE740,737.925496869181,778.164687092912,966.798028399882,912.711832073898
GENE741,643.214898790287,835.314029121259,1003.16887560325,1126.3158536155
GENE742,724.411219922877,1023.76707828664,862.078480230907,1038.72437375336
GENE743,659.403937471116,867.546822252502,839.971091913492,926.671130096488
GENE744,858.748477986342,776.58092682636,825.596516788418,901.398344764006
GENE745,783.618814715676,949.182587878449,946.840754432865,891.441246658596
GENE746,791.955836373325,971.598340602113,648.613284433225,747.904264444183
GENE747,810.608135328175,915.9609638493,814.298197992257,847.299546413021
GENE748,917.457390964327,917.148373448491,931.621474470057,815.626052380834
GENE749,906.924429536184,894.849997166032,695.624251811348,904.508061318232
GENE750,817.899829567398,1062.0775700832,1088.2391168878,846.710581801638
GENE751,895.140504598018,729.39653104169,895.231265911623,997.857977847324
GENE752,833.568329593928,1057.63847287207,1040.33615349061,836.192941591955
GENE753,899.64550132,767.681948843535,810.416130933844,787.755028368341
GENE754,955.19145814116,866.140857112918,1102.40275522744,905.986724578797
GENE755,890.957329205182,1027.30344212332,607.379236563876,758.244850508655
GENE756,1002.41843363618,898.657638969542,919.770105678152,821.692700260059
GENE757,782.690698111393,756.920490583384,873.089082414712,861.568337504591
GENE758,918.050450409372,1089.27749540378,1005.8814028585,999.703029403685
GENE759,871.313783691883,907.702339065749,630.133795497251,857.792031459097
GENE760,783.455195581135,839.072630418951,792.011694761831,748.356991102465
GENE761,720.156126115229,914.002781601841,870.512938878882,853.684907057762
GENE762,802.314113156971,1068.22629431587,806.555966748979,880.663176882042
GENE763,1013.95992166756,951.331298817211,944.912971043796,874.0895051479
GENE764,1094.37322547432,810.604541025459,837.147298469632,736.578981710917
GENE765,949.595434083105,824.986038669579,735.238065371301,1127.2234120521
GENE766,1086.91773370856,805.464465861311,1027.97337939899,837.595803739325
GENE767,926.495445720768,769.90017204468,1161.6641315971,927.212493429835
GENE768,712.604451737797,1038.467909259,838.898962232183,954.348385311347
GENE769,819.89435533029,793.013621813931,765.978514349229,872.806954637537
GENE770,903.709721763397,726.252489693366,777.449759273205,995.69389715126
GENE771,988.594803924733,959.133864440836,752.637138851066,840.927167660388
GENE772,793.233431471768,694.500354689473,796.322720620061,1144.88158485492
GENE773,1043.89415885668,974.810705598509,1057.95491162506,825.655961667709
GENE774,965.62499761997,857.632956715266,881.190668842842,751.994882683353
GENE775,948.796310149442,870.294147354926,889.154185689958,1041.32696638696
GENE776,936.30763479403,1017.45150852422,605.530587216807,752.666742858323
GENE777,936.791611842667,958.108748394235,755.701245957622,811.695316123711
GENE778,899.911419628848,942.373837509918,1016.67852284765,832.992192971368
GENE779,871.790464838067,964.708118586563,868.502290866448,903.278652132231
GENE780,971.774189336911,1075.35024759933,985.698201282181,777.966510954022
GENE781,758.140103744397,946.523955291408,923.291616751946,1042.22100147084
GENE782,912.404052211961,679.045268746235,1116.39073409864,964.166030301648
GENE783,942.566869508775,866.015805113803,1019.97188520853,1010.86511848828
GENE784,1106.89549139506,998.086216674731,790.111238464565,981.355581788639
GENE785,874.825311505956,1029.69102881635,683.318758430578,719.135793237537
GENE786,1104.410774721,799.416092128655,812.520465037074,1008.76161087612
GENE787,714.720169031989,915.298983232388,779.74122745273,924.472487642048
GENE788,616.878060086729,979.128097632443,867.796395927485,882.047577774232
GENE789,976.860365581108,952.728235253342,855.245727391446,943.860742798744
GENE790,1013.17093726939,981.866780564211,891.786926076438,796.344513625501
GENE791,1079.54301894221,970.147035811633,874.820190275365,960.221892908341
GENE792,1063.92051262406,669.263417297477,850.789122300584,891.662785535804
GENE793,839.671699683334,859.599883447524,1056.20463144339,1002.9738751712
GENE794,958.709819465327,1201.64636364552,917.098327582879,775.017304318196
GENE795,860.91007552781,891.246375139052,813.91833845609,1031.29776394617
GENE796,724.903815783677,803.400690647891,952.946553718285,877.840250656655
GENE797,1017.75578688147,902.440731374858,925.706488073916,778.177473717772
GENE798,860.294149203484,831.488310100666,957.338550442729,892.315593845263
GENE799,927.285341500494,851.200709458508,875.732378170131,803.481006470722
GENE800,870.853049846177,870.356234325563,925.233856359857,1082.24039934451
GENE801,1012.36547886644,855.11884633129,814.174088931451,1013.20932550945
GENE802,951.013472281305,1122.39227448284,668.401228716763,972.399581299831
GENE803,841.720789588885,807.202923005208,821.263008029483,847.794764821906
GENE804,912.670104811741,1207.48718511759,885.407507379909,806.537669320873
GENE805,1019.74974543048,862.853616656466,1052.2888636195,759.196552293016
GENE806,798.439087655607,991.994220800251,970.579662062791,818.954073894073
GENE807,866.396185814274,996.274890993996,1073.09019922486,954.507481762588
GENE808,635.803846144241,732.3413933788,910.574961212556,979.836232013876
GENE809,943.846951453733,1151.47165519868,847.594162043781,774.554655147021
GENE810,1197.05808589678,902.939633820365,980.939060728182,961.970824813442
GENE811,997.367681235062,882.064041245655,1074.65168361555,960.314040876634
GENE812,802.761821803582,775.835103942842,926.909420948164,975.595062780137
GENE813,676.42105537626,816.546495759342,816.880485871146,693.394108876327
GENE814,1093.00724564975,810.120375519968,956.838960621786,723.869726542661
GENE815,833.842862458441,882.140576340896,808.697385798965,989.471858953049
GENE816,905.11867051068,1192.42460783628,786.389954532113,725.171239129198
GENE817,897.437957509667,905.089965736589,910.953229348752,984.086387118921
GENE818,850.545466946836,938.075612659954,791.888837413373,949.674914690487
GENE819,742.741519059737,1103.113578208,733.417456062115,931.084659755775
GENE820,1047.14917736947,897.70955863728,846.056551770572,730.356484140679
GENE821,988.088474151551,831.21670913649,1138.45981816316,1074.72325232158
GENE822,845.199082191314,985.351237010054,1134.48005865622,944.801289665006
GENE823,936.72173170503,993.288354363686,796.839123339592,898.812885012675
GENE824,1012.21631188437,912.677193194475,901.318612858015,1011.30605565019
GENE825,980.810813111246,893.10795549709,1070.88333930444,1052.08229049584
GENE826,967.898298526561,981.874616777699,760.122614909493,876.175128764769
GENE827,975.488102674997,793.55661716612,740.219530644995,952.915183596461
