Genes,C1_a,C1_b,C1_c,C1_d
GENE422,742.487380609535,713.558256668081,657.473980253417,936.173803156281
GENE423,693.215856187508,467.44804899273,393.812028648197,603.142320683012
GENE424,807.451192115774,540.257463581081,529.71280477283,552.857780636448
GENE425,432.27219419373,828.237442276832,972.267587103973,802.291915014529
GENE426,640.456068798594,984.952365452217,554.806208373121,736.602167896636
GENE427,867.693412036897,530.123494977573,459.728172919291,551.104431857463
GENE428,483.062108920754,522.790193227721,779.720647539143,608.796008306354
GENE429,688.123805229336,579.065196061571,721.338742985311,387.747718131885
GENE430,1013.00483189258,708.811736359569,714.88760548582,614.163804216972
GENE431,741.532605758621,568.698769270738,971.531688215653,648.249429707507
GENE432,762.050886255754,803.356159866887,593.580212813105,771.567628588795
GENE433,546.870338101111,687.351113920007,750.568129151683,700.727921486386
GENE434,968.383735672173,591.322113762138,696.492755741475,925.524178240829
GENE435,741.542741358835,853.09420317241,699.52386564076,659.204114920881
GENE436,536.218218891797,946.26342220694,857.965299912036,499.473442737699
GENE437,954.95594758265,746.561030894519,643.099293075622,970.32968290957
GENE438,348.909639378614,562.495530223533,749.647083843264,617.704848750052
GENE439,879.547207304806,845.208202765032,734.832004322604,538.92531553349
GENE440,707.222372839071,707.745567661962,733.289821065665,492.378652476445
GENE441,823.718355250149,831.899781240257,475.649569393885,952.27840840074
GENE442,583.237522249707,732.762406984056,317.359711645427,611.683913076022
GENE443,795.179210507338,614.967963511516,816.941766156816,596.810585279727
GENE444,554.444525979196,714.365802268197,722.421170269695,772.868621400448
GENE445,524.444222693602,602.795562963529,842.812997468369,736.489766759755
GENE446,562.641742210546,559.816791634767,768.908394789024,753.336643750065
GENE447,763.290092942139,961.798834305522,704.159609839482,710.098740724216
GENE448,544.526224086362,823.415364683267,666.099218010052,599.658296602799
GENE449,832.680895615541,866.723150374486,1130.33588728136,535.140043305741
GENE450,679.468231572673,612.727001778095,1109.53804368987,651.601898015602
GENE451,785.56221431314,735.359847751887,600.024300363375,360.698603122601
GENE452,887.689383549116,622.080047652537,689.870586947953,630.312817357723
GENE453,754.333504078791,588.545421881389,606.185991748014,345.002391927023
GENE454,773.260914792449,701.595318458097,497.194065219634,873.038607325605
GENE455,866.029098086825,817.263777556949,1007.61357367102,595.636492427427
GENE456,846.742128006926,768.656066435515,575.28287976653,475.248737161234
GENE457,750.500247759634,697.527875038139,506.811606479526,360.643197833084
GENE458,650.256224864965,899.453564340247,791.012188811011,728.34215049323
GENE459,867.857580843996,563.39320036463,399.040479626512,990.111856528171
GENE460,661.9989504119,1001.56260018468,743.879527331436,903.356297738941
GENE461,594.24933905627,668.084863007561,774.619369145463,733.804240745053
GENE462,742.126435525108,664.16014644549,812.482126306376,402.0017011637
GENE463,694.342218382998,723.36918715885,328.524541258227,783.674134696611
GENE464,688.202034391504,571.781483799476,754.858893165993,657.62026526408
GENE465,755.52115244336,405.290480224491,675.41413905246,628.073455936266
GENE466,780.777210912926,529.369854065816,737.698475181376,874.188096157379
GENE467,724.405387623352,650.297862077851,591.639212675378,448.546422416257
GENE468,717.049113389102,740.919865495183,589.814749731964,783.505771131872
GENE469,584.112879545634,523.271477140211,1003.0155540366,489.035749166247
GENE470,725.335713035448,563.128673044912,846.546527575608,583.543222189462
GENE471,645.912420010243,912.790529593888,477.391187257758,681.933832753266
GENE472,590.025641028023,606.477404444795,980.120161098404,914.127739154728
GENE473,532.310268045138,631.29574640434,681.504067473855,627.76135327675
GENE474,936.900644246895,411.534940743632,633.552076161435,827.952851552301
GENE475,524.431044661832,416.556011317688,701.365051793335,885.179492553517
GENE476,899.782180421988,404.895630082776,640.159122346893,658.810112702561
GENE477,773.748091361655,729.067933518249,820.522773141003,874.029467485521
GENE478,842.752884893539,890.147021745947,568.589632188338,791.267749367854
GENE479,565.366817305218,601.707564008048,942.916267694188,809.494613746205
GENE480,637.223245285606,991.617133603677,1055.28981940369,518.572746692046
GENE481,561.852325665157,570.94979878021,889.524736942258,764.833090252095
GENE482,905.357259491624,924.931573677416,795.001042863342,884.568820022552
GENE483,454.781434060958,780.413433274923,302.525981087021,799.475453017915
GENE484,588.661817996925,811.080580322164,731.647742540716,731.779205205221
GENE485,540.039603068313,786.626488955547,475.067941461995,605.349756635117
GENE486,799.283777275285,1031.93330595053,774.66528114018,716.413003310469
GENE487,751.221310621735,871.747587694023,492.694467093263,438.41766671472
GENE488,862.879385815585,752.216949923204,701.333238676722,736.697094644413
GENE489,545.952251842373,896.661984725416,913.586505715044,672.565494120705
GENE490,606.531036610459,953.062859408514,714.583470882676,848.06271509505
GENE491,587.934557373656,731.777830553639,544.571382444403,921.525089858624
GENE492,792.11390832081,873.442810353665,526.008207893965,950.984445298213
GENE493,539.867298144596,605.991087014346,469.607296359253,918.609468659087
GENE494,949.52001345284,926.282431692759,750.783303009994,420.192905093603
GENE495,941.868614286102,708.079364166124,911.512726197608,440.851998282209
GENE496,757.170208548369,780.235429444531,555.927450714656,693.793042222914
GENE497,630.686848428897,653.183519129601,401.759481447649,553.471430527304
GENE498,605.745530379987,460.114632526511,919.440047095703,828.925407394677
GENE499,751.474994062873,277.639687600868,954.820202261497,617.452583396752
GENE500,734.74363623845,835.808979130532,860.311427527292,869.839461140738
GENE501,787.552888559502,734.563936798453,864.736143943863,635.938201004176
GENE502,532.955939007021,813.845051170832,554.613473682703,922.511495485326
GENE503,514.197693941035,585.927358166839,802.361975790689,672.208288264164
GENE504,1008.35667579329,772.413359396064,445.235942309227,683.020073461958
GENE505,645.323201907834,684.600473187322,766.69608689394,750.818430328018
GENE506,726.917583259353,849.113274162604,517.623844405382,553.239262230929
GENE507,874.009971796811,525.907207964492,566.735087956736,645.723557648326
GENE508,644.602201773443,708.438786342597,725.698696021397,767.837500397695
GENE509,745.382135033597,777.119118225179,931.964802955527,813.595576995059
GENE510,701.35684364987,629.74305511684,596.452253041479,660.148291704918
GENE511,836.640779082405,516.818843457381,934.556249799933,666.572632238304
GENE512,858.858969270301,712.648215337268,543.394083237661,450.973086017039
GENE513,840.58126470491,933.690622977692,960.999455181757,776.860873361176
GENE514,760.422614821012,746.918078374391,640.63787714844,753.04036400124
GENE515,573.630961162004,976.716383863711,760.02904207457,844.451145809714
GENE516,845.827623827371,629.73212426499,845.150589025021,675.018682784799
GENE517,749.493796839223,395.511540308291,688.284963384111,479.009586303138
GENE518,818.410046909051,870.553210722001,970.428130170796,547.831518737931
GENE519,1029.71075292514,931.164850113335,695.031733712105,837.506946177872
GENE520,774.294484058052,635.302740212382,728.001286941633,1224.32852077408
GENE521,645.057122547045,647.138547143041,617.483157547507,603.944370790909
GENE522,519.103300991839,830.797572663426,732.974587662663,728.036329805319
GENE523,663.985426730559,363.72107830653,801.51796716901,676.805842962107
GENE524,608.480135020515,614.630793581427,719.77539402587,634.280280863781
GENE525,524.771301503358,682.681843981324,838.216019748872,873.293321552894
GENE526,604.918548472667,483.709906806436,635.831527927635,918.675910164347
GENE527,577.188141878274,721.811925195183,832.252419019321,591.726649391967
GENE528,791.774168884731,710.53567966586,462.042373612602,431.953008063654
GENE529,732.527448723906,708.146115729194,958.50082672151,715.625936277514
GENE530,536.368044221459,770.282723411929,864.363890063235,442.402695961264
GENE531,673.272942269178,636.161341297225,992.479165331588,709.745192127771
GENE532,675.786981713903,555.979735138771,922.398625450966,834.626853705473
GENE533,595.473323023885,755.828452978653,572.457423453066,870.180046481172
GENE534,1067.91553546807,885.864811804274,661.529204494074,555.638844881232
GENE535,819.147306720537,734.771384175064,933.445129071571,389.60302437792
GENE536,636.183402005846,527.328040087177,589.709177865879,1030.46493932068
GENE537,844.074053288616,732.928830206439,721.563157521865,1027.91638360746
GENE538,513.48917158135,617.83867395592,885.771215772689,568.284918758846
GENE539,670.403542004687,679.846290735285,646.404626822448,718.034388038467
GENE540,960.555208460597,702.373855037311,585.665756920707,721.317067185044
GENE541,617.460997881227,895.605543308588,571.860662364018,818.899808025448
GENE542,682.667121015878,641.156302125665,796.16143506004,525.921808416986
GENE543,730.466539489328,399.392439384162,796.767491324771,862.040437685267
GENE544,542.367677002186,553.111979929966,940.88322157255,924.972362865172
GENE545,690.459884600625,641.704781754891,672.977318482205,709.073005508023
GENE546,772.262434990236,890.350088481581,657.023509162336,681.060102809323
GENE547,767.558235246695,567.430419702641,541.735041368229,424.573464435345
GENE548,918.948669064579,652.158657835432,962.915084795554,772.827400770983
GENE549,807.415190466526,786.200705925401,645.768034534428,481.11437744105
GENE550,824.667234822117,667.660204955258,853.703365150077,660.49913592914
GENE551,781.232481795053,644.017323608334,456.798537479081,754.083766705234
GENE552,845.213111502816,767.16358449051,513.156449107309,564.693338286418
GENE553,437.202347791112,680.688273419937,738.086012419034,869.808527502811
GENE554,528.741982589266,566.081635899792,707.29907544498,478.911213959628
GENE555,561.884318154785,728.026714657989,762.999421036254,676.693229903352
GENE556,933.565113465869,750.307205517585,558.887794596366,923.179089143229
GENE557,560.109117933181,597.310101060321,629.722544167871,734.237423377282
GENE558,789.211844938166,382.561899285194,540.558881029091,542.723680420063
GENE559,645.146295860745,745.28347213201,680.731296074024,862.698533569874
GENE560,661.431769459012,1100.99444701225,534.723747711314,643.895114025762
GENE561,591.05530778879,942.537453250499,552.091059242864,872.123910157518
GENE562,740.925743534628,708.856605177572,813.93763630844,958.613960717158
GENE563,744.929446921052,651.518168207216,626.915045878423,691.660857326906
GENE564,700.607842171568,673.431761974777,983.646414058175,828.295059201125
GENE565,791.884487696649,533.340465430238,666.945842661803,549.17272184265
GENE566,657.211429596817,843.884300947215,661.594415084061,887.509783992766
GENE567,762.071571443858,803.85710872802,638.037425570792,817.778854446394
GENE568,858.092675040989,696.138579475635,765.08668715927,704.148897758976
GENE569,629.915852182642,529.883385490701,540.412854009179,720.956820429846
GENE570,449.588574239251,847.162111643552,816.826481106249,584.636573804489
GENE571,772.432118100011,638.771745914779,860.029731331354,460.09855399365
GENE572,429.848101405974,974.611941365233,715.691618650683,591.936086639775
GENE573,814.2195682684,505.420947387439,823.84781851374,558.00512508381
GENE574,886.537313957808,613.911169431846,794.538224479188,820.007678779046
GENE575,644.484886104795,812.738911432689,625.831242871555,869.028809345694
GENE576,395.205959827167,713.609483747474,724.246512788757,858.405269512194
GENE577,630.992466197387,822.616316814858,352.187739692703,772.89606971404
GENE578,824.22956352925,769.086849574207,625.576636724286,920.765100675271
GENE579,949.351687063579,843.468637618478,744.632036029592,645.620792960445
GENE580,854.768644510787,916.491993124455,767.57379051793,594.641377832251
GENE581,785.664381222441,725.781585977183,686.590564376667,778.352815830587
GENE582,377.805793103671,866.096174543429,1037.33963218194,598.784126691715
GENE583,598.620335674627,799.667822599195,752.948666000992,881.536816134307
GENE584,878.433454099264,534.700706123122,868.703276508046,745.514347035997
GENE585,871.52981024018,744.126674313026,705.396883440665,542.240383189741
GENE586,489.088566683146,727.668716901309,696.097834673136,597.825775850651
GENE587,646.154540156258,688.292858877661,858.325160103346,555.093398308742
GENE588,795.906525004545,1033.61481221777,668.632469313265,977.500184114926
GENE589,607.4621871193,364.723391057276,718.233937345082,837.538580180892
GENE590,740.762546714976,815.456588494149,666.60872250521,542.688929839153
GENE591,864.270458278934,832.061492330477,783.628470494572,427.446286224563
GENE592,587.074977199607,596.803506322813,584.84191026434,1275.16570656473
GENE593,644.971253950438,506.347315668323,750.723163887973,716.353867531946
GENE594,803.134160157806,655.060302034787,890.681552877684,632.540255176608
GENE595,776.397645562564,1002.6600533584,737.371439431662,766.690840762665
GENE596,687.737051418615,780.102746533422,576.215238794451,844.763518412994
GENE597,889.879927602288,765.233466319655,495.110132029269,699.455194649945
GENE598,870.748234524388,566.025266671914,455.511253061343,579.472195432726
GENE599,660.629245307911,682.081433130979,785.938241372921,484.61562876838
GENE600,866.174958423076,1045.47413420347,681.882141305354,630.775115034931
GENE601,856.77238903786,918.335229293564,717.073355664348,629.327051775988
GENE602,591.902070519691,691.5970982713,517.185305531292,717.271092495068
GENE603,665.749704820205,611.87442140101,574.51083592261,819.689345185372
GENE604,580.381765355306,887.73211606772,581.819113464398,716.900537653252
GENE605,383.846164127259,655.656343594737,332.224524479063,479.616372247418
GENE606,666.050779359571,473.127038388686,915.694616250677,665.69013803353
GENE607,496.640489191083,371.198796292056,1083.34570555045,679.604100233463
GENE608,658.88247280124,622.650788876902,665.960902833761,624.618752999075
GENE609,754.350202085134,841.047953274216,604.879438617477,529.614725629957
GENE610,529.226334302185,462.48503845829,955.661200515277,546.864093860293
GENE611,514.248887153035,679.460881785703,690.266766328042,529.85443046998
GENE612,738.942557034448,655.780637217371,885.800761250494,501.956063995207
GENE613,764.607388020693,602.301709637721,622.017756916743,931.932891261107
GENE614,664.358618590193,922.276777030733,624.726130407133,650.030607546069
GENE615,560.486883270331,775.527275348923,661.99979856868,572.353227721164
GENE616,714.132250540793,683.61719857736,849.475971363546,669.90049674878
GENE617,614.840442812308,807.088507680505,838.357577629368,844.288122100592
GENE618,674.472081864629,654.40010153555,789.358101374297,640.231145956255
GENE619,866.053079130727,801.36289303303,594.203578545176,718.450466175039
GENE620,618.20321795418,620.083652250443,751.437638826813,947.572312274181
GENE621,604.386806762714,720.682463916192,919.047770295368,783.609180493076
GENE622,748.265598473139,861.139757788257,824.791209655485,670.007591899617
GENE623,591.250390135753,1055.45636575727,800.343696916877,325.688055449399
GENE624,875.924688824202,841.042013101428,230.67775610089,733.438866558776
GENE625,538.75046505091,476.477480068445,711.668272487262,428.422214742888
GENE626,626.060500829844,471.653139759246,718.005377914815,576.608139919937
GENE627,761.381871795982,896.933690735744,318.012781235215,594.502308319263
GENE628,856.467998504265,551.862762063263,365.837012283801,650.09037527848
GENE629,671.208231361856,655.271755127548,450.256923536495,1021.29332688253
GENE630,687.29957780149,365.375852271093,516.792019425332,886.208053282631
GENE631,675.979418809494,1102.96370531641,682.692946857598,641.980400186686
GENE632,458.974081970288,817.214670824454,659.085773227515,572.803788374534
GENE633,817.559766066345,582.218564389476,745.809973965319,590.521330290453
GENE634,925.440733146232,756.930359261118,657.879742704828,776.718286745697
GENE635,846.53520488115,685.842553113644,604.748869602741,522.5006758265
GENE636,439.513976803499,903.903760585538,734.831025170097,711.579579609056
GENE637,660.041407000241,668.243246158845,581.759444760978,426.444614414187
GENE638,649.386682616333,673.662061222225,771.877384123483,785.490567477363
GENE639,548.808864838882,930.71313606145,826.76046229022,748.860275752122
GENE640,610.870696346983,468.000337452879,599.070326679103,706.874113418208
GENE641,604.915593097961,930.166105703625,793.164338110295,377.364274596718
GENE642,571.953579220768,600.683048436088,664.979226094179,1047.07422462986
GENE643,841.125288450435,609.695632696144,678.357302889306,779.209471947885
GENE644,553.961228566945,589.452756951769,873.802536795314,771.978646058598
GENE645,569.594647409935,643.438876745421,761.194604058597,542.872977831285
GENE646,596.389334756285,919.505624363547,702.036964826699,967.704379194146
GENE647,530.248147849945,585.405289877694,876.01214123543,832.801017424716
GENE648,832.42543870503,433.298064906462,697.389184685249,759.619922434515
GENE649,1141.51412349319,865.825244927758,534.736074236774,685.288560020996
GENE650,621.86310327656,443.935097391901,458.618931992286,723.30806207536
GENE651,712.833272088647,864.308265348802,583.252023928472,477.093817350113
GENE652,1003.54473567213,724.117994871116,420.976787794153,400.96725689848
GENE653,890.544230781728,764.303885466312,736.151051984807,1086.53820616595
GENE654,724.367458929104,916.738829083348,659.301391500234,728.172710480827
GENE655,955.146621558602,800.12023830399,778.093978417959,914.565884373047
GENE656,740.724869272625,597.215289420589,558.635086974007,967.024718056309
GENE657,634.159032565155,1048.94693734048,561.013184985595,483.884230637107
GENE658,576.19106813442,892.758653544685,618.420102757013,783.015656661888
GENE659,790.758989748774,1118.09450805914,787.686519303113,513.095442215823
GENE660,513.819072170116,590.10971045217,483.756863638401,540.771969586903
GENE661,593.274367055108,607.961471937497,655.295083062293,643.265438604994
GENE662,698.934049857872,678.669182214037,682.256403756177,481.750433410376
GENE663,742.846341000787,722.286946501086,358.162238425867,689.018456839977
GENE664,334.007731793487,716.308436972272,748.161137023738,856.268772706578
GENE665,682.842689095866,819.442912607381,402.978276170737,788.196655010154
GENE666,612.086983543243,1133.57957600658,658.584277835713,716.144911165162
GENE667,960.648707179006,977.993616469942,689.397846508257,794.803432368052
GENE668,913.331215747368,472.86557067763,1074.18625500653,730.330349106249
GENE669,645.873109631358,945.695035596074,508.369547824835,753.685082364093
GENE670,686.039301917774,813.538612337761,829.992615000047,1079.22876459015
GENE671,837.487164088887,674.08331090634,847.757352967606,714.637327457557
GENE672,496.45709664904,758.129924218549,907.693349192899,634.365175533017
GENE673,804.809189507082,665.128183424081,601.862383040095,999.829520660718
GENE674,812.268284419164,706.823386629983,597.812885640043,797.44093876491
GENE675,639.1887528403,509.171922389883,903.220833760065,621.347677575476
GENE676,615.315851037058,736.527665775585,631.397089266974,453.070618342918
GENE677,906.410114902577,697.906796688329,517.300303466806,623.283263323771
GENE678,996.103531026558,603.148896309735,609.196586716582,625.285324784102
GENE679,705.382795726987,730.282582028322,862.373110889298,656.743163098967
GENE680,745.129766695127,679.767240483666,708.003108287917,1147.34953862304
GENE681,879.437152587463,627.638847989727,521.468500651196,744.173165283233
GENE682,793.508416207988,688.92738581083,517.059342411015,410.111444006128
GENE683,803.839655895347,526.615525464715,560.044057847627,663.794034719984
GENE684,1087.59407990874,487.528265856011,758.720806866762,359.495772060041
GENE685,708.422721966437,784.831497798421,739.747052306881,638.727316139099
GENE686,582.415992061828,885.202041889617,1020.76410459341,754.951352927529
GENE687,928.760067350052,667.212148337648,782.368721751379,590.070654162669
GENE688,512.738562171037,1099.47800477132,645.415781829949,825.379842226578
GENE689,488.282155013991,745.103696185038,1046.94685584737,540.551273191072
GENE690,693.048325340529,770.471037613326,613.460327109386,852.343687548288
GENE691,813.354387900554,735.484577715708,827.17900399777,718.866923220996
GENE692,625.789997752136,935.061808319927,879.092887229171,814.853689009944
GENE693,669.789632194276,821.083798031628,513.43838314737,711.46376022134
GENE694,969.153678402641,1066.49038273585,584.186708063445,817.407836267958
GENE695,587.205331098076,789.397505882797,936.665797634654,523.154002702314
GENE696,684.851188443749,806.297103652208,932.569199728326,625.193170992844
GENE697,678.832985695017,683.867019998502,525.939611200529,750.8101265927
GENE698,1002.54041587157,681.8647389774,494.668864432369,976.444756662264
GENE699,669.774947764746,822.294061703485,762.085670325917,634.116808769341
GENE700,972.920556369234,589.781275855332,845.850073416297,929.179180287652
GENE701,416.875313370699,750.894099581056,565.726711428576,917.168154423384
GENE702,535.053795710335,439.719703789053,523.844622464746,490.217099960426
GENE703,683.100752866627,611.012960751005,853.950233441968,696.08231562987
GENE704,643.295341228167,765.29452835373,866.694437637336,919.486534965421
GENE705,790.950794836133,656.550285528148,632.063986760361,638.413369059936
GENE706,612.375630381404,550.300927902422,616.71151052233,666.552135002025
GENE707,405.430755074469,711.410798629224,633.066008619258,625.313612822282
GENE708,607.892261645313,574.342577653983,423.322244296643,889.240006148053
GENE709,956.408069568519,720.865355253117,467.136032648368,713.762753812552
GENE710,727.436990904432,793.22978150141,806.591288071517,899.950354721234
GENE711,834.476460574884,250.825215000224,958.265591499266,788.628972066302
GENE712,625.657316117292,962.140755705554,703.721100226338,530.845301426019
GENE713,601.825791057608,676.121945972967,324.156963571989,607.536711637809
GENE714,490.734830852045,681.00450749228,762.156909554546,1031.54187663228
GENE715,781.625102575281,691.099177467134,466.800588641174,676.464377106211
GENE716,785.38552554763,794.009897799478,549.361180012765,620.908377209121
GENE717,739.621873779238,403.771277629038,794.346591581379,329.848079747889
GENE718,836.748472573718,802.806066992075,719.252902962224,637.144502445793
GENE719,647.743801810194,826.509108055578,352.183681308616,555.828408353262
GENE720,821.966842242631,837.334732831376,306.742938929961,579.582714813009
GENE721,696.768234403093,822.805458847401,942.735637185006,545.491458098354
GENE722,706.478830600526,335.249800635409,983.934862046861,921.486149654069
GENE723,734.764753808622,531.78934870938,866.318090710275,343.58610929728
GENE724,672.541052373427,922.792302598052,628.066493347904,786.854634554948
GENE725,623.780323496439,606.936268217388,504.242267494885,535.136552927447
GENE726,711.287033287902,658.196020936129,510.660814962687,777.952459354078
GENE727,800.822652392269,853.893986496648,857.699743645035,596.587710231426
GENE728,941.882056295029,559.693941546123,777.841546848287,675.351653798264
GENE729,746.753995579031,748.903409584635,803.027865294568,724.242163814966
GENE730,675.528729850654,588.067415759337,527.193458575809,747.344078173213
GENE731,568.973638780955,640.039879764705,569.019214401297,1066.56154176225
GENE732,990.845912246917,688.428798861787,759.832351466414,670.551710611174
GENE733,685.13105997711,676.824323861079,880.74750972471,701.693763219021
GENE734,410.3347544601,1015.52619553593,484.993047011804,776.618807584915
GENE735,929.637109116069,738.855396230039,748.428879462949,661.397006417919
GENE736,623.456461582256,728.973668160592,572.31274652944,707.320548529901
GENE737,965.074082653764,581.834185370238,254.828161538563,732.205480431079
GENE738,872.009003133483,849.059860138261,779.703749387626,707.561743729139
GENE739,500.106744167074,708.413993655967,826.607202900034,734.067066376897
GENE740,746.90255339808,611.496194856613,531.705192964973,628.627104373485
GENE741,796.396343029748,731.014311721755,632.347842692584,878.350090268497
GENE742,895.9517137021,431.535580667204,464.769811395093,563.191327382613
GENE743,585.553899276013,644.624750859621,833.174855051504,808.43144587486
GENE744,417.891612770415,478.225786662817,819.674975890243,882.924934639214
GENE745,769.350606218805,789.318941922712,805.140246017932,1038.70425657222
GENE746,653.245255849248,496.565774926565,716.362843740524,861.131110154667
GENE747,953.953992466302,586.201863828841,1082.844464256,588.889509367692
GENE748,1011.07684533385,442.443758860034,710.199153874107,1034.10729637418
GENE749,957.756727718904,656.513259194364,410.386921069903,750.88953181105
GENE750,673.947742799488,538.35948321138,1001.21385099082,826.280821591641
GENE751,616.670943635822,556.616006723239,1014.87464957841,762.82693780633
GENE752,887.007568424733,585.888234123912,453.121979371653,583.079025912869
GENE753,323.042552297749,481.670595229031,600.156876022329,674.295952394499
GENE754,866.68208973713,800.620134418467,802.940295197809,667.139259078678
GENE755,571.321071499527,432.654721814112,714.123000787705,810.389699664026
GENE756,988.480124919293,677.746806215265,482.091180612502,963.223621867896
GENE757,557.281038240144,727.604239869258,511.309047255102,548.604256081651
GENE758,878.289218123384,742.581669624107,677.451821018378,735.156375261493
GENE759,577.737062653913,1101.78531421052,816.332847345111,490.066401831058
GENE760,737.798546984643,657.691790848629,990.39865876205,718.378189084721
GENE761,587.072671944387,729.698431045788,468.158484155082,855.102587355439
GENE762,553.939540859277,603.97339623917,880.137003041058,708.511117538053
GENE763,290.099319695074,521.953498168431,978.820720703923,800.828093514777
GENE764,655.662773250159,734.391760554347,589.763558386039,642.912257126406
GENE765,874.844745256785,782.52271083624,951.798308176662,582.035712276651
GENE766,905.788408787341,938.261517938599,831.586211060375,600.520878722693
GENE767,613.93480709084,608.785206579872,706.356249193626,671.926415600276
GENE768,512.202120938517,634.642255521981,646.828617520177,591.598046083938
GENE769,980.480401324284,801.933452454873,752.273540487195,716.65864919769
GENE770,846.164402286132,646.428491593735,802.050196341463,1124.94932102174
GENE771,662.840628148532,588.976593953143,723.241020508774,630.843417474052
GENE772,848.256511030746,1064.59750282706,477.828127702103,820.848996574711
GENE773,363.06523101674,360.998886481962,719.275419963411,666.877377731642
GENE774,830.80077086368,897.745620075514,1094.33416251946,486.099531278873
GENE775,756.424375790463,650.662648306562,630.638494522503,468.262930965957
GENE776,960.765034453618,700.883216517118,850.517196142349,694.733664793044
GENE777,488.74947523713,559.24367185088,727.536559006363,801.779424891996
GENE778,797.576255861175,523.260840074378,615.546780665687,926.787137121481
GENE779,866.946625795399,652.653451227733,488.348043462496,735.131863945318
GENE780,703.057016570242,820.007009898209,984.293720238238,1003.61960667993
GENE781,920.135174484906,943.11632759976,799.489884669302,524.374487703149
GENE782,887.315248758067,307.194475232264,805.257531408358,473.165797149379
GENE783,970.312205687299,685.21549925243,714.336315298385,919.237090797844
GENE784,592.940906188692,805.335175958752,889.097424759648,865.256358662332
GENE785,636.396945675917,524.688818029525,632.690998961669,473.537530742991
GENE786,506.596750422651,644.377421486784,706.329219348479,743.321369257099
GENE787,711.09776731497,721.270690545575,494.49585282686,612.487534233923
GENE788,546.20141055951,571.303343960081,873.253117982234,400.089307895475
GENE789,822.346290803195,923.828222057466,823.728601576182,674.703391386954
GENE790,963.643321870705,594.127062992625,930.404263841689,782.045882663422
GENE791,687.025304965144,604.378679320867,668.671489652202,1031.81375099464
GENE792,757.570898986522,959.110157136037,744.510990090211,451.324100330913
GENE793,750.679080766237,524.260485989936,896.549785920599,323.520620207558
GENE794,726.255081123338,415.379291888115,851.010606645655,837.185499650051
GENE795,739.073458742392,721.674746156044,778.540319295,798.795923270224
GENE796,764.427972750973,761.836676973408,877.223429296266,726.78073583522
GENE797,804.949299629523,846.181430466878,551.826127958104,505.641939364535
GENE798,551.534064971648,987.821835647299,729.294324668097,526.673737282645
GENE799,403.507933164232,683.875747934665,1008.84637287454,597.551508807327
GENE800,797.201791243744,676.650305346778,697.181427053783,535.950880886173
GENE801,593.867322486917,616.326475516587,482.726641910851,618.661766237238
GENE802,887.14817187754,581.665893055123,461.284007710679,756.995861456644
GENE803,884.494536801339,721.741607298378,692.866713012948,907.315237835738
GENE804,660.881179979169,664.423165188139,909.682319088514,864.774800738745
GENE805,342.917431986469,586.592408157796,600.846829757993,880.30445726406
GENE806,605.80428252595,536.392427624595,433.446146097352,968.89240410866
GENE807,602.217552253726,499.342838919159,696.642953536375,881.192951138113
GENE808,695.55161888737,701.711434424702,738.095604209028,698.390533265451
GENE809,879.790826642484,431.144702515423,670.497112076998,866.289268729603
GENE810,588.405710832795,707.316342857597,600.386169204623,852.879625135914
GENE811,499.802363721011,726.476832030312,756.057782973436,772.749372954432
GENE812,639.22455490307,470.068055052207,581.376939970253,813.513723888541
GENE813,462.660849108384,771.010423005789,714.484558848499,344.881024289346
GENE814,496.418027324115,968.042765661274,623.47149616263,785.385973927015
GENE815,654.096784390257,655.26701162034,682.922172351818,614.294978482751
GENE816,903.961619073319,660.808664515392,783.387880723923,799.661504346415
GENE817,637.830710904836,1032.72569219832,609.716222651404,584.311071212318
GENE818,657.304351197887,563.042547181166,725.586757502612,587.918477249046
GENE819,993.950442646551,879.294435115418,693.189620203101,629.481942130866
GENE820,859.120134274538,678.442828661725,837.77638644681,812.469106166786
GENE821,715.773483311994,630.899632630036,893.862735063243,598.049590126645
GENE822,567.791389450538,898.349451314485,747.32387901726,610.076275284162
GENE823,551.87416220186,613.002027659918,469.938970197441,606.024608431343
GENE824,682.069211528927,546.190785425064,639.257208211491,658.369541350075
GENE825,689.524282845903,447.229195769389,746.981001581834,662.504854546058
GENE826,590.433556041992,1008.05512745366,536.9632472759,739.251472283095
GENE827,545.775008447106,625.220379699297,813.162376459608,809.67047709031
GENE828,724.539145385691,1007.85984456697,599.723632539693,636.090477207528
GENE829,1057.38347506055,633.024421418028,420.740745387746,636.732032310218
GENE830,434.992780057851,752.692310778124,869.862323414384,490.133115439015
GENE831,578.367942902902,620.264531162579,997.714286161516,772.745186832615
GENE832,623.297566378952,585.52025945769,922.442037629609,823.169793943046
GENE833,674.367482825583,719.136307783485,845.793778779238,847.035054786869
GENE834,593.362682826686,1042.39069694439,610.152935552267,936.914958801753
GENE835,413.036842021978,410.169262278266,540.074304313552,745.093206874027
GENE836,506.50646482862,595.087041921406,630.232369425202,670.470179766451
GENE837,726.701801633461,761.37822104395,494.494375957201,482.485900692824
GENE838,629.190871237901,775.944445550448,571.093530945535,766.069218382891
GENE839,620.239758935341,375.579062007247,913.61257673351,813.969571319857
GENE840,584.385274398768,843.783382724326,670.15039929311,918.928549833154
GENE841,789.955897703622,705.670826206456,401.486019944804,478.542778149443
GENE842,823.535653284969,316.174347435128,916.814081938396,825.398672215046
