Genes,C5_a,C5_b,C5_c,C5_d
GENE414,934.930395048617,777.941231078478,968.533362746815,805.837839433527
GENE415,666.751125763098,901.694406196483,1142.85238392869,873.9427499332
GENE416,792.698338249872,880.856387475276,890.120695296576,1104.07803954248
GENE417,858.536616799034,820.449616220681,736.900986614479,842.656407181462
GENE418,918.564012447306,776.71919180761,985.843859726326,794.684129797539
GENE419,754.755193690728,940.851276223869,868.57013108355,840.023006164926
GENE420,896.735975572694,1003.42337286996,1031.42839196097,828.142116304825
GENE421,1014.25541871821,939.446292319559,808.416514282677,924.471752345185
GENE422,862.796078477907,869.570354425597,849.350161847414,782.748265191097
GENE423,1056.69073426511,883.394741840848,1111.12923452023,885.657096273279
GENE424,866.311663551283,935.976837864189,721.084222482552,993.339917969289
GENE425,836.622537823013,956.912119910096,941.7273075015,938.600910900399
GENE426,988.044148414773,1019.42542049738,845.578378702606,1046.09092356644
GENE427,897.671867634607,1010.08484788396,975.523612449778,1079.75417464729
GENE428,922.455831051204,810.654046662522,942.263088412095,985.724587462021
GENE429,915.874512950959,941.874210184208,870.544776732355,936.282092252897
GENE430,1037.43251297336,896.099630430633,848.44159071852,813.172954166628
GENE431,876.860766960072,1079.68357299838,692.356332604463,805.170803132181
GENE432,930.742053445226,819.377871462434,841.654192484041,897.058277420924
GENE433,890.0150345192,936.139187205496,1136.94281040676,754.621377312964
GENE434,884.162445972519,908.703697454871,696.286082470945,902.035929327568
GENE435,744.285942094099,816.882532928844,839.553146259356,846.776884260616
GENE436,872.032315391693,1102.88904077151,856.096497347288,724.355698289086
GENE437,733.911560274123,697.007038508978,872.023302354023,877.798641252013
GENE438,878.720223290174,1012.09118228159,791.836921445163,968.671396187243
GENE439,855.207078029215,1051.3958795308,1052.63468964948,929.8184095564
GENE440,999.599184795659,854.754960833841,953.413971812365,910.528333667123
GENE441,693.120546088906,1080.01343016422,944.290507850957,803.251435785279
GENE442,1031.54845311107,1019.76392816985,1043.08762788844,847.12759234874
GENE443,793.382306485114,982.618392405969,1020.66951823665,1027.31997576551
GENE444,823.131590971717,941.701519842246,867.11048482585,989.730959508718
GENE445,1044.50119030976,860.252484592275,881.395550611193,963.167118539001
GENE446,867.376037961244,971.222600757901,885.502090469948,908.016661076353
GENE447,960.53624993884,888.298792514309,837.41105388181,1116.34559125921
GENE448,1050.44201007016,1003.36593458873,1052.08941446102,937.410340092892
GENE449,909.442496945313,967.56430210284,1053.72502193321,911.105896803595
GENE450,935.469822172434,1145.23785954247,772.411391448131,885.475888081394
GENE451,936.248154866845,1080.90059204501,1078.49747314493,978.684359033612
GENE452,835.265460943719,665.299479794296,820.048960213262,945.399553043047
GENE453,882.816340470739,994.771880304111,877.950381611223,1088.37037156837
GENE454,952.742933764519,1048.5363946817,1099.77051206253,1003.27536728159
GENE455,894.21629179204,705.010741129037,968.768629164536,786.419881744539
GENE456,927.615168846967,952.880687663315,935.970751249341,943.545658650305
GENE457,927.864159393436,999.83465882686,770.976790542674,925.417175990202
GENE458,973.95291990624,779.727283723264,923.213079396258,1021.65250747113
GENE459,1065.77681860352,965.807815893812,723.186650324037,879.387875180822
GENE460,1073.94693454786,857.081895428767,877.787018466359,1125.53250863229
GENE461,666.874169519837,1021.59378460816,721.869273318894,1088.05021706696
GENE462,979.910867741268,942.557050885096,783.674474934851,888.517235692655
GENE463,959.682156774531,828.912140229895,1071.4723536094,891.966217583686
GENE464,840.554686253357,1011.2550495835,941.148793422321,941.633420274942
GENE465,903.363118216047,756.710854188608,863.03707355868,725.240277639959
GENE466,861.443018540143,917.133864702031,1031.39801499449,946.5276441199
GENE467,882.463030934541,1086.66993760624,964.851664992101,909.202757453969
GENE468,853.026921490469,852.618419929118,952.559089820522,1019.73282741765
GENE469,886.019032271314,921.826485799253,985.366073945951,742.955389675589
GENE470,829.121833001688,851.836387562884,923.722247553351,860.94922746997
GENE471,868.219577223355,949.490853961145,1012.78497544941,959.406652855735
GENE472,966.836654886671,984.539423527803,988.3548563718,765.802271835018
GENE473,890.514546487381,925.374824479411,808.274566026979,909.691041104979
GENE474,792.939748876649,1031.12355776901,1106.94305831498,805.43321878973
GENE475,835.171189782544,757.481262253399,879.903426049275,915.746895308696
GENE476,822.932970229858,968.613438454516,737.919600443788,986.7265835262
GENE477,930.824679514056,948.366654207558,605.146652872881,808.164994204683
GENE478,947.836453605798,842.332142468152,1066.56904854744,984.097959006046
GENE479,947.762636941705,913.03083081039,815.103368058494,742.766999039086
GENE480,783.824531577603,949.383122932003,1046.76353292631,881.440990581278
GENE481,934.103422283269,992.182187698679,803.265675208739,852.223058959038
GENE482,590.821822374354,779.341906064741,803.876842827493,844.990271026774
GENE483,1094.41000926664,754.11295313983,847.546242433537,765.06974721216
GENE484,852.073757073253,889.44161957464,998.807883827944,1033.69401571867
GENE485,915.084082494677,898.96430989985,999.604749341242,706.771878153477
GENE486,846.664505084968,979.460556794889,903.998112206783,877.060401061714
GENE487,728.418730734743,903.333008522906,965.964012418301,967.662188538397
GENE488,975.566950242758,901.132220596917,940.465297951743,1146.3175305215
GENE489,876.304512646179,928.278069858632,1117.24754872762,844.813511238069
GENE490,833.394566935496,952.382497395803,952.224871695712,820.081386085287
GENE491,1076.90207911814,761.496975925041,809.489486413861,786.585190863208
GENE492,880.558384467688,1033.61251131388,1102.73639992096,962.414612226086
GENE493,748.639862168384,892.660731086468,961.604178971054,920.752529468066
GENE494,1072.41279377424,910.066114426386,1070.67194466224,1080.63426229537
GENE495,958.676120758935,908.392234712167,959.686952126476,946.575344817428
GENE496,828.847114961379,1100.16318880625,771.525522693546,883.357903643148
GENE497,997.813892923518,932.107096967104,849.549735468675,1022.50062577287
GENE498,965.032589818145,820.221764417284,1037.32812049875,1020.56144329209
GENE499,951.489063334729,938.009806400841,699.30621454207,764.949681483086
GENE500,1068.83066598553,928.779464908824,887.362518195558,1026.5930784709
GENE501,959.924321823173,937.27631626101,990.108860447847,883.163974917478
GENE502,1013.24615161411,890.563133199487,785.089139434467,905.15387443116
GENE503,982.302852714518,919.930722817986,857.267923326383,1135.56122530312
GENE504,1038.87559537408,809.492405503495,1019.42965508801,1001.74442761945
GENE505,881.181957422002,832.143298558606,784.301885134264,865.931165176376
GENE506,780.956054827757,906.988109060255,899.219209989892,897.263840096006
GENE507,948.757321586555,936.427611235907,942.346870364448,839.791485050978
GENE508,868.399061752592,976.123221155997,985.599450679055,910.096173305994
GENE509,927.663012666452,730.812008104211,960.054104358695,991.397622198366
GENE510,857.959327813141,1050.04755377833,911.178311205156,981.838770806541
GENE511,817.676234184133,956.584225085919,766.0282563126,934.954041941562
GENE512,1019.60205085408,803.559079958368,759.608938490726,863.80808357901
GENE513,826.883673746756,905.170330851155,980.865917652556,1008.97752628984
GENE514,945.45122420517,970.26701517027,947.624757912328,810.216519824426
GENE515,937.709918062836,914.588378454778,837.311971366949,938.168060262355
GENE516,910.849282131147,1009.20814825569,885.013448491725,752.040023088889
GENE517,897.257929341622,830.787513148266,838.607501910795,886.697454590727
GENE518,938.973579545438,1042.28815261895,895.850223888728,1083.35310403281
GENE519,876.847011465916,875.836017006132,1100.77596540854,922.79934654623
GENE520,886.20705638841,857.684267114504,806.756907382851,753.695750472666
GENE521,959.979546491625,900.504951028348,1026.01040110089,835.717700632493
GENE522,797.648010665776,928.792249396408,886.242050451201,986.322843529905
GENE523,834.772673026011,1058.23113490191,940.888945326347,868.838710397688
GENE524,1038.74280230254,799.813123804724,1049.85668736638,1012.49056328035
GENE525,1055.68838178998,981.248864235939,699.035562954995,569.747941080733
GENE526,801.581607474302,935.24278129596,1024.22548913604,716.348164790913
GENE527,940.714877861696,956.824788453943,880.98241549335,1031.03437575285
GENE528,970.566644544023,913.96864552386,930.218802492578,874.544060288309
GENE529,868.463593108502,986.889453892709,1065.13612738265,919.327951593088
GENE530,924.554012698168,1011.70037451399,1079.0522075232,887.239720668729
GENE531,914.910481394614,896.447474358692,1072.75166144612,776.935296439105
GENE532,1101.99086724552,947.681384605307,1064.96376747798,870.048389352025
GENE533,793.203926945368,918.74835195123,912.514942522891,902.480059219869
GENE534,906.665930142518,1029.61644518167,873.486158273152,697.778523692365
GENE535,724.214861842383,995.10324289327,833.507885177317,937.585677537748
GENE536,943.143262098053,865.348742108573,805.503411466579,1027.25037390807
GENE537,885.835428661334,1054.15305032438,898.81223543829,859.511395506314
GENE538,952.730168199859,900.384274425798,1007.80539903423,964.84780281179
GENE539,997.451753029879,847.42134513828,1081.41294683068,1036.5204478199
GENE540,923.671708806039,872.008773750536,884.682152171507,1023.38001305798
GENE541,999.084046081231,944.863590099328,961.860337086032,930.563314481853
GENE542,1044.41099318992,941.689157269795,1043.30566551526,924.483299882456
GENE543,1049.90543821471,981.372485797676,893.212713906754,976.241991360203
GENE544,1034.8651122129,657.167274785863,684.697362871174,1023.62487319971
GENE545,1020.09231754356,922.290791947178,661.578586253324,955.991829082917
GENE546,923.609918803101,974.232541959621,958.396310110765,703.408657012656
GENE547,903.369488438961,989.268897052415,921.232335837662,695.548170760269
GENE548,987.604518338099,820.64003081468,907.235388712265,821.87923879319
GENE549,803.253633641516,1213.05302001221,1007.77067196388,825.421264111415
GENE550,995.018828147233,1010.48011742333,836.618570432526,1044.79678565089
GENE551,917.98792766009,969.548639185486,894.066658906167,787.837335841787
GENE552,863.676094088405,914.815330957174,977.86100633687,846.571960161155
GENE553,901.492165188102,764.034552809113,776.742741083383,884.583841967887
GENE554,1049.63612652099,1050.42766586375,863.75944016964,966.412173792186
GENE555,887.603078042132,847.324862232357,830.003931469968,982.626021187659
GENE556,945.581941883715,1054.60932496594,1152.92671138835,880.667320000612
GENE557,956.987145240557,1099.20806960146,934.099978739994,794.259468032673
GENE558,970.97354608073,1141.23028812066,742.769687884364,789.138888965737
GENE559,866.612233837729,815.416941860206,1002.44272962971,799.801404644754
GENE560,910.176324966229,1065.09639485417,903.225007862288,916.845360308983
GENE561,1014.91669692653,973.48463195216,838.646028964743,995.360990453637
GENE562,1005.45335505199,1062.9054754872,930.22670795381,773.159595616973
GENE563,965.838534892759,982.54802085281,1044.42109715728,784.641394012565
GENE564,898.06885895916,863.001106806471,794.134278491865,850.027163583048
GENE565,931.492402724263,830.886003430301,911.782612620486,873.874823953969
GENE566,722.953825309138,862.977971869338,889.736749697618,805.440056423568
GENE567,724.461324768679,891.595386713541,1119.94988710532,828.461932603656
GENE568,927.089613610782,867.229517044014,912.450620959474,640.951652979454
GENE569,889.974357262806,866.396450099353,891.966253671314,835.525296131337
GENE570,933.314773227657,866.285796047621,880.12808311289,1013.11297576127
GENE571,1059.19645764138,1023.79399523103,928.832379554711,738.919135556839
GENE572,847.516629887619,936.376761549416,900.533051794247,986.00185094821
GENE573,1015.685267096,874.685099500279,994.155532486384,816.289454457499
GENE574,1065.07252311794,856.095279195849,919.917475153225,898.409006757229
GENE575,862.810355178181,992.617681818419,833.913734057827,1114.04760329716
GENE576,737.183858500667,866.880426358287,927.279125183728,930.859242458477
GENE577,914.96069883171,824.758362867756,745.166832261781,966.93037374716
GENE578,1064.20906208597,957.995828762922,888.160273671142,986.604426836125
GENE579,1094.90162274164,995.888756711182,1045.02794698269,897.638528883576
GENE580,952.362298862356,989.485885214089,807.619601472966,926.17985379146
GENE581,951.719331894491,952.371928852565,1091.28408081904,804.005961692062
GENE582,799.513156637492,887.501579898159,918.414655336702,1023.8148573032
GENE583,1027.12967038752,831.471257589905,884.720111044388,764.097135079808
GENE584,1024.96091113897,861.484336746169,791.807745785683,845.076272109879
GENE585,994.933907537564,1030.70388872433,999.873389182808,770.803440763185
GENE586,913.009557719464,852.188018456409,890.536504648784,704.478343474743
GENE587,923.716323807867,955.774775126572,819.069752645481,848.042424016335
GENE588,799.111854391241,943.194047060487,920.209275828999,815.066607202501
GENE589,1161.47771775197,722.8031247933,770.118176074562,991.067457786378
GENE590,816.030528068876,958.721914517788,918.560356517138,745.833172671276
GENE591,830.885072222556,966.638470927453,1202.17241000825,1019.7930172042
GENE592,973.328909366418,960.363604998312,989.787016835204,658.071096947583
GENE593,948.820330088273,878.210235470571,886.194509380423,1021.68566689812
GENE594,1032.71254565506,788.997133966427,833.229127807637,798.010359526831
GENE595,693.675068289496,1155.23504814217,900.101636863509,788.738164620501
GENE596,952.740997678039,868.695637950821,1101.95643554627,925.375813129419
GENE597,1000.73639572587,714.400964169131,751.796046031327,925.17401725509
GENE598,900.949164297138,896.567236417834,913.576749170256,878.251341089746
GENE599,887.670651194842,737.060811797344,1072.47951842669,1101.64969048578
GENE600,887.174597043137,899.084449528961,958.4390716857,842.403392359807
GENE601,691.840111042921,935.169181630493,745.293926589035,887.086114762353
GENE602,782.264712166165,965.45447682167,730.785471748318,1029.58600683096
GENE603,1140.89090386082,784.047577257859,891.826589424482,915.664548734354
GENE604,885.032381742151,1026.31036725123,1053.03484356786,892.55644649989
GENE605,812.033973620973,1015.86511203961,990.140702407142,853.645514199797
GENE606,977.556958708437,848.703940103353,823.974023117822,1153.33971233328
GENE607,1022.58959974437,804.578020089488,966.169961654616,982.881992332759
GENE608,1009.04891991549,836.094439951907,861.286580728475,773.63331955563
GENE609,666.359780659414,748.082595547221,1058.77316811317,1067.67517127688
GENE610,813.423218962598,978.5291672382,884.320268986328,863.405786610089
GENE611,994.642557032589,912.771091508217,974.791795699843,916.785604133864
GENE612,1069.69410817412,816.237790166068,754.400208131846,975.543572947691
GENE613,832.51934694908,843.445137626739,1105.40469786122,996.759396089764
GENE614,940.337376870685,884.831677834368,901.40650269268,995.205999438457
GENE615,929.21414836287,809.398866814598,1008.31602059417,786.412269121819
GENE616,939.104036959735,778.577891937584,924.897578382899,928.776304099006
GENE617,937.67945426495,938.08218115302,893.816330543751,998.687756596171
GENE618,1019.99734695601,779.784126383721,932.360403508712,1109.86766355767
GENE619,875.493762865877,942.558491591835,848.293058992364,737.474105138149
GENE620,890.55862667639,925.457974396844,994.115690449374,831.123288632825
GENE621,991.682203448321,915.577335576878,806.24201232896,1064.26613184172
GENE622,998.238355033668,768.106884695003,813.503440528415,859.152625173956
GENE623,950.525592539467,854.462552025725,774.36117456779,737.599093428412
GENE624,863.439819532551,939.607486433606,1073.85594908464,830.003897868771
GENE625,881.85685752652,672.312901950594,760.556672045979,1044.42326067273
GENE626,889.077080819816,856.256088018781,792.520291673008,802.389122810699
GENE627,698.171285434728,639.433115588283,707.418053485161,937.199696456274
GENE628,934.730971922699,891.543727554527,868.373109255227,986.113412120295
GENE629,882.201957255365,918.082150846501,698.599862411901,1081.71962757865
GENE630,816.583343916596,994.46425822635,884.434296492996,966.14575971837
GENE631,977.446562915731,989.22379997547,806.678328213556,929.092266040837
GENE632,914.929319909196,1135.2401406236,830.690868985282,726.767963157023
GENE633,859.975638238634,769.006800505919,814.004990016809,875.644210174324
GENE634,868.67764508832,981.077767723929,857.689577989241,971.839759619445
GENE635,1052.87782958029,1021.08790869465,987.552186833075,901.130112278732
GENE636,1111.86891435341,764.176890725275,842.99589617287,899.623113047746
GENE637,811.10340678665,760.762650490699,926.359196286356,894.913060802232
GENE638,987.350693459903,815.974302462763,937.115560802495,953.417427866878
GENE639,886.889071223465,920.677720979826,672.763367896691,888.395774421862
GENE640,895.525610280424,1093.12846718399,1008.68351848485,917.618706367523
GENE641,1014.33956361477,887.360016979071,910.439512641638,958.81514128009
GENE642,916.773160487306,725.668508661015,818.987011582185,904.463282736388
GENE643,854.432136231162,803.824480965577,951.197562763107,781.606396462244
GENE644,949.310572599576,953.607420814309,807.463951434587,838.911968411115
GENE645,803.478577610427,1089.87917386216,866.638319734858,945.843475106777
GENE646,799.364039028101,796.135126249685,874.689072763439,947.773984560671
GENE647,1021.38252400138,954.396251429375,998.151596951882,854.284421094313
GENE648,965.910735972565,880.260806883632,1067.4510257424,704.181332479633
GENE649,1096.54692793509,910.782210639814,880.172834792025,746.574998628371
GENE650,812.980153352779,1098.91287924807,1075.38778477468,1014.26938037092
GENE651,901.667494482597,886.037877017305,999.739887612696,614.609853170628
GENE652,884.191019863923,870.374316003041,966.672458300574,751.234614874759
GENE653,1047.94556097457,819.08864793796,824.969231446346,767.844961924065
GENE654,878.273335880175,846.956306246717,1069.63594711958,1015.25216787569
GENE655,892.890306634837,994.283144540218,988.013168420869,831.301813028322
GENE656,899.562226156274,1010.11072218545,824.30182457709,1003.55689681235
GENE657,856.176582824303,925.204817705389,996.488375897267,873.14313129971
GENE658,819.283042474969,936.11400417335,869.369837134541,986.67405416453
GENE659,819.52845459152,773.825613346752,909.977396664925,900.650442997516
GENE660,873.303661827111,892.602799687451,867.366045291032,744.643505830328
GENE661,1072.48564933652,1000.52859236607,813.244885976484,1009.53636119949
GENE662,823.864697910358,1029.56000402563,815.788709439869,1041.53344507811
GENE663,671.577019302365,1053.85802671702,753.995424255093,680.574744293145
GENE664,1009.07365673309,827.371580821221,894.778423400834,1002.55681362883
GENE665,922.086134449526,939.497621673426,850.454392320534,843.492505934018
GENE666,899.526452997143,950.101442441778,915.820063846649,831.26777992943
GENE667,1109.22064270172,825.732180797515,891.449120754916,862.756037200364
GENE668,990.287593509486,1042.67007006952,646.561724010025,1108.8530729466
GENE669,767.346240689294,869.491389318753,816.21276606962,912.583306644766
GENE670,1128.23233488814,873.335260989805,963.200479225934,796.123996595952
GENE671,827.553486284564,1114.65999025308,937.224757743513,1098.27460925048
GENE672,968.465792843068,1089.03217473485,866.294237025094,818.550882416273
GENE673,900.631388949867,907.464541490928,843.338474957803,806.565242506603
GENE674,847.766931941467,985.914679011845,860.858320304981,801.388896141456
GENE675,954.077604307673,970.983520333156,844.858459461293,954.904960900609
GENE676,975.712492988241,729.492146851369,860.07133990336,1004.37007269231
GENE677,805.296462879681,1082.95296469206,618.820153017087,921.502104744802
GENE678,984.490046705975,945.263468317004,824.234294492863,878.90220849022
GENE679,870.087145937381,1083.49778214517,743.204051802033,876.065962830037
GENE680,866.767274286696,835.969874767387,863.331296693383,1057.77187561366
GENE681,664.846495905004,954.60254898904,871.748618497504,774.305347709818
GENE682,1074.00855174644,823.034352996635,780.235032102717,774.491633386472
GENE683,1115.28256179867,904.088473287154,1044.95390228733,1027.23071096849
GENE684,916.620086365622,804.086236598991,977.866830286692,811.322844184745
GENE685,803.356269462595,931.346202945928,988.177362921782,896.73036376992
GENE686,863.932041145395,932.771753869282,964.278639052352,1018.61694681992
GENE687,874.843045031606,942.661819958608,962.939642798045,1032.79622389471
GENE688,986.290628107118,977.759452229436,723.218549271015,980.676997127898
GENE689,830.733074502746,814.100734114192,895.9980960194,1065.11751528689
GENE690,963.571722338269,802.965541955352,844.602920892096,962.846240393157
GENE691,1026.50542717826,856.146192129323,882.044295404098,987.932856919478
GENE692,915.317542924918,962.976937165081,819.098492956777,863.042939537593
GENE693,862.466230671995,862.379442117892,840.305054405134,949.672424509487
GENE694,901.010933246327,838.992522958544,1036.51394181538,836.869470215643
GENE695,906.444493996566,946.968272748011,918.065206804379,1045.35774591624
GENE696,1013.13235970927,718.367429927857,771.382744077766,756.63809118506
GENE697,1000.28570393229,891.090013189688,1038.81328920212,1073.06753163368
GENE698,879.330805052724,812.608747764076,879.852261781769,899.75477786424
GENE699,985.858632546987,899.084723248301,811.677106690146,785.869171754513
GENE700,867.280245312172,993.861310739117,920.598114434897,858.922293313208
GENE701,731.440889733885,1087.46912592471,714.265650955025,990.646281332623
GENE702,992.174479345517,925.000420744223,851.590468488794,1041.1403866463
GENE703,846.376779611123,1072.74939483033,951.213863620242,1050.15095103003
GENE704,848.464845752172,882.94641721423,942.720575024468,859.938179756592
GENE705,855.249300574195,980.805455093241,828.947065108013,913.480429838237
GENE706,888.902982358505,934.689974659886,964.779549113245,739.232351504092
GENE707,1083.9865001677,952.518528923928,953.737435433408,1045.7785620052
GENE708,813.47819844266,832.892417587021,740.084682532432,764.626584864199
GENE709,792.408064697994,909.785468642021,858.34604980421,740.832468342655
GENE710,1161.02637447287,1052.27272581206,839.898023548549,1010.03098292315
GENE711,889.459577957942,911.307190319259,1050.83843005281,878.051708044223
GENE712,870.10902664285,880.042357882572,838.460488297897,944.493591710935
GENE713,781.21800476266,955.440845636456,1035.04281387869,1021.18575985887
GENE714,699.733934698491,852.932395590296,1048.09889372124,962.734845146592
GENE715,1047.3937692501,1008.50854033022,742.820145741703,616.433510157277
GENE716,954.374669843019,938.054234305489,635.299632730008,1057.93677025838
GENE717,828.707686274759,946.038410442546,781.106826184087,970.125378900845
GENE718,869.418435541429,1088.45625829489,1016.95402935523,970.562949636775
GENE719,821.95775836853,1085.88516785287,892.523794613779,967.430183134016
GENE720,697.049623531512,881.164062713872,828.216567793632,904.890263015033
GENE721,874.97799620924,980.692754482951,937.19246134231,1048.43729366593
GENE722,885.003399321753,908.941358279875,803.116336159002,934.819365892969
GENE723,968.834706690668,819.56419570384,865.779336598182,927.006604792096
GENE724,843.644427480681,929.628776031281,1075.66795192794,844.207729131761
GENE725,727.23434979926,970.274381744987,772.256224738845,896.331074487497
GENE726,882.685339528189,923.66342719423,1046.47253029655,960.970062843138
GENE727,1014.97736681931,903.728595137272,972.174098811921,797.416704248519
GENE728,1029.49146671049,815.821960091226,911.687171546395,984.261688007454
GENE729,950.3102676407,1119.75021829439,825.98977979053,943.034887509712
GENE730,1015.82157151415,985.031147014419,883.765017231334,889.552258669427
GENE731,914.762835924587,929.221265375213,961.31051235261,773.808466014757
GENE732,918.618796884257,790.63156132336,999.366620675417,850.808481850538
GENE733,918.488216870035,910.959105987495,792.048218451568,911.463950852892
GENE734,999.885512450296,810.103425384949,1043.50822724487,1038.04495570437
GENE735,863.181287115532,749.796770701827,1112.96774324259,769.205893700106
GENE736,823.904563218621,843.354840841853,968.421931073046,958.280014842835
GENE737,1106.18905503665,1027.18202323378,981.77111590172,1057.60924703805
GENE738,909.169656353497,780.332416468414,967.68252748574,866.324388639691
GENE739,795.434113615806,1001.74484038922,853.915387257808,1005.34350699718
GENE740,931.934566866382,724.766725116469,922.665642060278,919.9285184077
GENE741,822.394737697993,981.690247598219,916.965867435195,939.913592902785
GENE742,966.768185523198,935.537854407698,1126.61219810269,1027.94292584777
GENE743,809.073169380494,899.164366244908,949.328117187547,956.904065748895
GENE744,830.625079922281,761.342989829272,1009.31058211138,1021.09838099224
GENE745,807.627093236835,805.268834859956,1013.45921148766,900.465989268077
GENE746,866.482370388238,841.590687023642,964.221038129064,787.309054338226
GENE747,889.097375442418,836.900949585373,822.293365424569,971.933698758556
GENE748,1160.74160946969,1003.37554055589,877.239935745885,1025.98426476305
GENE749,895.303539656456,877.538342533151,686.597638880649,1037.74106476507
GENE750,943.626221558458,928.026444320024,841.778095229943,937.178068752777
GENE751,856.745161740421,796.960681203747,808.846920465156,763.253899952913
GENE752,665.687702512719,944.370433522424,900.788269437373,824.707031214395
GENE753,897.036707129991,807.217157923055,726.300643005642,796.783776844181
GENE754,804.482192053915,1013.15868513702,834.305049929117,996.369644257783
GENE755,1061.7608537374,722.806883315005,871.525886032163,1138.33669356568
GENE756,1208.90347018096,893.937799746457,754.272269742592,686.995085164677
GENE757,958.676554848255,848.318589000164,826.296055244828,1050.81618246592
GENE758,970.347644882064,1221.6936257916,810.707903225924,790.920824759986
GENE759,983.247596750278,878.871802359009,842.574482869401,912.297825363734
GENE760,970.937214493565,890.51835473847,1103.44936566813,1029.64316984505
GENE761,771.995398655376,760.996307806728,909.590842550838,846.183489037497
GENE762,1051.47994718646,823.238738319569,1018.91147021999,767.731623674449
GENE763,845.390515760778,914.80033330952,802.450866075372,1029.69818699453
GENE764,849.625028639131,1036.6540260652,968.015264611963,798.45930516766
GENE765,945.812230389056,968.753217444498,1158.5117686188,896.286104136413
GENE766,700.360754308114,1059.37738077019,1022.32862522382,938.501313552784
GENE767,884.132663226458,929.724526465837,1044.72918060536,859.021045075056
GENE768,772.819537525245,765.979220434467,811.717621389723,818.877093127805
GENE769,870.933410053262,1108.38770929739,953.261927537398,791.36120609582
GENE770,1053.44604035227,829.549128721434,839.062560815417,966.474265965574
GENE771,943.687550618204,952.982741455258,888.318398357384,1057.88076792277
GENE772,1039.26694155324,996.978189684506,839.387035774598,1011.45224612976
GENE773,1124.55274346802,896.345178825618,795.263156827748,963.717874487678
GENE774,820.051391242687,873.506772109991,969.915846807817,923.449622943184
GENE775,1032.18207987668,969.901502231701,888.493633841167,979.202876337756
GENE776,970.223194495943,948.307717361007,748.219490091873,928.408190218777
GENE777,1006.34874258595,816.232729715011,884.505304863327,961.535332425872
GENE778,796.865582321018,1009.7876624741,887.298905092767,846.921298352667
GENE779,809.199522728128,1014.17427636685,821.052010692537,890.359896648723
GENE780,1065.89969861096,1008.19937813038,971.656642151326,934.096037051881
GENE781,985.742218988983,1138.80433394579,896.597397245072,1058.89857818131
GENE782,934.74269766662,757.951969762099,1009.24427648638,906.901609388652
GENE783,842.087396186532,1043.10555657086,915.301892628856,829.455044072516
GENE784,980.823732414874,1026.80381346713,1130.47384874055,929.774379804385
GENE785,922.138942283866,862.292340396569,765.879722089864,901.610261614277
GENE786,915.468863227594,849.692187995852,794.170333844894,910.248616651358
GENE787,991.157423855646,911.293615410402,956.701239850219,942.617483368167
GENE788,996.926618089975,941.319357506906,829.473617329223,785.351121648284
GENE789,994.566684566073,1114.32936739362,862.472734682383,787.137311417491
GENE790,873.487590305622,1050.46052317351,780.694621492114,1001.04969843599
GENE791,838.940398829493,694.510705880322,832.73141664711,724.660591671766
GENE792,826.058421313327,1132.15300599827,895.603135898804,919.174627279338
GENE793,990.41766608146,987.07953090241,790.345698692497,1054.47857208923
GENE794,892.87881690341,881.220513409441,820.152132800388,971.396944698438
GENE795,695.845249090456,927.045261558228,926.710111875437,995.321613894269
GENE796,994.489598606653,1122.07621279002,760.425253299629,983.410225111765
GENE797,814.870305013766,944.893480868636,763.188900851691,877.346490068732
GENE798,838.249612685571,758.116037442134,943.386450985711,750.268030979228
GENE799,857.613923888955,1089.1299392625,830.243053348143,1055.60064820874
GENE800,901.865973757667,1064.25895530633,910.004334479115,831.34374777153
GENE801,896.597469861244,972.862365405979,835.346219763429,883.757177692345
GENE802,818.800860856038,816.880681440278,948.289244184387,792.488383408803
GENE803,783.636323628038,936.680614586449,1085.92683378857,977.196725087012
GENE804,763.428285704566,1106.05557040295,866.954405509253,902.626307366597
GENE805,1150.18037775624,921.423249179315,948.626944569786,887.674384811761
GENE806,919.46009955818,915.386945345626,970.03487685542,1052.90635924079
GENE807,940.806053601775,1002.91790630988,884.953845085178,955.341355733533
GENE808,1130.32003756325,928.09368250798,1045.29111942749,853.515954466864
GENE809,1022.3387068188,793.584398176484,812.102413801807,903.158106082909
GENE810,967.471855286436,896.902136386976,975.836628984011,930.037006727651
GENE811,890.204164500973,939.240876002961,955.621951816524,870.931078987721
GENE812,831.541799930126,831.102210601857,1023.73605650014,848.861485456203
GENE813,881.882783462805,847.562831473795,1039.74221879074,753.966960585032
GENE814,766.904726473699,979.695775332981,1043.09057388356,1037.6472220878
GENE815,1054.62951869232,894.967289702338,926.037083063038,773.551281206339
GENE816,868.552482742289,885.627466100151,803.98267162389,853.130899346393
GENE817,975.309914807525,713.508759244378,736.152663028185,889.859238626675
GENE818,909.180374690297,796.491833709958,1017.23810343404,874.325628126757
GENE819,1079.96774732373,978.321081550325,826.436532170354,969.511201296383
GENE820,707.602681562671,988.139284633435,899.961588521018,930.590822482905
GENE821,676.284516117773,910.921042988434,879.470735584098,1015.80003444319
GENE822,908.038154812566,1025.3495647392,920.039015602754,893.309295771302
GENE823,867.100073735285,1007.77035478014,902.727902607064,939.148854301221
GENE824,908.396759632978,750.30847851115,1109.92161294631,849.026009004645
GENE825,754.614233097536,810.384875891337,934.813278722844,700.369161690866
GENE826,792.757357389559,938.185671289057,832.025581437386,1021.81487193764
